"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="2340","台亞","50.6","-0.9","-1.75","2018","18'07/20","1.35","27.1","25.75","+24.85","+96.5","+23.5","6","","0","","","","","",""
="2342","茂矽","41.6","-0.8","-1.89","2018","","0","","","","","","","","0","","","","","",""
="2344","華邦電","27.9","+0.4","+1.45","2018","18'08/14","1","18.5","17.5","+10.4","+59.4","+9.4","232","","0","","","","","",""
="2345","智邦","390","+20.5","+5.55","2018","18'07/11","4.13","97.2","93.1","+296.9","+319","+292.8","3","","0","","","","","",""
="2347","聯強","57.7","+0.7","+1.23","2018","18'08/22","2.2","42.95","40.75","+16.95","+41.6","+14.75","421","","0","","","","","",""
="2348","海悅","70.8","-0.1","-0.14","2018","18'07/13","3.6","45","41.4","+29.4","+71","+25.8","46","","0","","","","","",""
"2348A","海悅甲特","35.25","-0.15","-0.42","","","","","","","","","","","","","","","","",""
="2349","錸德","9.43","-0.11","-1.15","2018","","0","","","","","","","","0","","","","","",""
="2351","順德","129.5","-1","-0.77","2018","18'07/31","2.5","83.7","81.2","+48.3","+59.5","+45.8","2","","0","","","","","",""
="2352","佳世達","48.85","+1.85","+3.94","2018","18'08/02","1.35","23.3","21.95","+26.9","+123","+25.55","570","","0","","","","","",""
="2353","宏碁","33.25","0","0","2018","18'07/05","0.7","23.5","22.8","+10.45","+45.8","+9.75","4","","0","","","","","",""
="2354","鴻準","54","+0.4","+0.75","2018","18'07/25","3.6","80","76.4","-22.4","-29.3","-26","1161","","0","","","","","",""
="2355","敬鵬","32.2","+0.05","+0.16","2018","18'07/31","2.25","39.9","37.65","-5.45","-14.5","-7.7","36","","0","","","","","",""
="2356","英業達","47.6","+1.85","+4.04","2018","18'07/12","1.65","24.3","22.65","+24.95","+110","+23.3","11","","0","","","","","",""
="2357","華碩","296.5","+0.5","+0.17","2018","18'07/03","15","273","258","+38.5","+14.9","+23.5","620","","0","","","","","",""
="2358","廷鑫","9.62","-0.31","-3.12","2018","","0","","","","","","","","0","","","","","",""
="2359","所羅門","36.6","+2.4","+7.02","2018","18'06/21","1","23.05","22.05","+14.55","+66","+13.55","29","","0","","","","","",""
="2360","致茂","271.5","+10.5","+4.02","2018","18'07/13","4.48","163.5","159","+112.5","+70.8","+108","1","","0","","","","","",""
="2362","藍天","33.65","+0.2","+0.6","2018","18'07/09","0.84","33.75","32.9","+0.75","+2.28","-0.1","2","","0","","","","","",""
="2363","矽統","16.9","-0.2","-1.17","2018","","0","","","","","","","","0","","","","","",""
="2364","倫飛","91.3","-1.2","-1.3","2018","","0","","","","","","","","0","","","","","",""
="2365","昆盈","11.5","-0.25","-2.13","2018","18'09/20","0.3","10.7","10.4","+1.1","+10.6","+0.8","474","","0","","","","","",""
="2367","燿華","17.4","0","0","2018","18'08/10","0.3","21","20.3","-2.9","-14.3","-3.6","137","18'08/10","0.2","21","20.3","-2.9","-14.3","-3.6","137"
="2368","金像電","170","+6.5","+3.98","2018","","0","","","","","","","","0","","","","","",""
="2369","菱生","17.9","+0.1","+0.56","2018","18'07/04","0.5","12.1","11.6","+6.3","+54.3","+5.8","489","","0","","","","","",""
="2371","大同","54.1","-0.1","-0.18","2018","","0","","","","","","","","0","","","","","",""
="2373","震旦行","76.2","0","0","2018","18'07/03","6","90.3","84.3","-8.1","-9.61","-14.1","26","","0","","","","","",""
="2374","佳能","19.8","-0.45","-2.22","2018","18'08/17","0.8","15.7","14.9","+4.9","+32.9","+4.1","141","","0","","","","","",""
="2375","凱美","66.5","-0.3","-0.45","2018","18'08/23","3","70.5","67.5","-1","-1.48","-4","549","","0","","","","","",""
="2376","技嘉","304","+27.5","+9.95","2018","18'07/12","4","62.6","58.6","+245.4","+419","+241.4","5","","0","","","","","",""
="2377","微星","182","+2.5","+1.39","2018","18'08/22","4.5","99.9","95.4","+86.6","+90.8","+82.1","2","","0","","","","","",""
="2379","瑞昱","394.5","+4","+1.02","2018","18'09/06","5.5","149.5","144","+250.5","+174","+245","61","","0","","","","","",""
="2380","虹光","10.4","-0.2","-1.89","2018","","0","","","","","","","","0","","","","","",""
="2382","廣達","187.5","+14.5","+8.38","2018","18'07/30","3.4","55.6","52.2","+135.3","+259","+131.9","123","","0","","","","","",""
="2383","台光電","297.5","+2.5","+0.85","2018","18'08/30","4.8","94.4","89.6","+207.9","+232","+203.1","117","","0","","","","","",""
="2385","群光","103","+2.5","+2.49","2018","18'06/21","4.45","73.2","68.8","+34.2","+49.7","+29.8","196","18'07/19","0.05","68.8","68.5","+34.5","+50.1","+34.2","9"
="2387","精元","41.95","+1.1","+2.69","2018","18'08/31","0.4","16.55","16.15","+25.8","+160","+25.4","47","","0","","","","","",""
="2388","威盛","105","+9.5","+9.95","2018","","0","","","","","","","","0","","","","","",""
="2390","云辰","12.85","-0.35","-2.65","2018","","0","","","","","","","","0","","","","","",""
="2392","正崴","42.8","-0.25","-0.58","2018","18'08/02","2","33.05","31.05","+11.75","+37.8","+9.75","143","","0","","","","","",""
="2393","億光","54.2","-0.1","-0.18","2018","18'08/01","2.99","40.3","37.3","+16.9","+45.3","+13.9","594","","0","","","","","",""
="2395","研華","383","+4","+1.06","2018","18'07/09","6.6","193","186.5","+196.5","+105","+190","2","","0","","","","","",""
="2397","友通","76.6","-1.4","-1.79","2018","18'07/05","4.2","80.3","76.1","+0.5","+0.66","-3.7","183","","0","","","","","",""
="2399","映泰","26.75","+1.55","+6.15","2018","18'08/21","0.8","14.1","13.3","+13.45","+101","+12.65","7","","0","","","","","",""
="2401","凌陽","29.2","+0.4","+1.39","2018","18'07/12","0.7","15.1","14.4","+14.8","+103","+14.1","4","","0","","","","","",""
="2402","毅嘉","34.5","-0.5","-1.43","2018","","0","","","","","","","","0","","","","","",""
="2404","漢唐","219.5","-2","-0.9","2018","18'07/02","6","66.4","60.4","+159.1","+263","+153.1","107","","0","","","","","",""
="2405","輔信","13.25","-0.2","-1.49","2018","","0","","","","","","","","0","","","","","",""
="2406","國碩","17.05","-0.4","-2.29","2018","","0","","","","","","","","0","","","","","",""
="2408","南亞科","70.1","+0.2","+0.29","2018","18'06/28","3.51","87.2","83.7","-13.6","-16.2","-17.1","12","","0","","","","","",""
="2409","友達","19.05","-0.2","-1.04","2018","18'07/12","1.5","13.4","11.9","+7.15","+60.1","+5.65","19","","0","","","","","",""
="2412","中華電","115","0","0","2018","18'07/23","4.8","111.5","106.5","+8.5","+7.98","+3.5","114","","0","","","","","",""
="2413","環科","33.45","-0.7","-2.05","2018","","0","","","","","","","","0","","","","","",""
="2414","精技","35.95","+0.1","+0.28","2018","18'07/25","1.4","21.75","20.35","+15.6","+76.7","+14.2","234","","0","","","","","",""
="2415","錩新","28.8","+0.45","+1.59","2018","18'07/03","1","23.7","22.7","+6.1","+26.9","+5.1","2","","0","","","","","",""
="2417","圓剛","21.05","-0.15","-0.71","2018","18'07/09","0.1","12.4","12.3","+8.75","+71.1","+8.65","1","","0","","","","","",""
="2419","仲琦","38.8","-1.15","-2.88","2018","18'07/13","1.23","21.05","19.8","+19","+96","+17.75","9","","0","","","","","",""
="2420","新巨","46.35","+0.1","+0.22","2018","18'09/06","2.7","36.6","33.9","+12.45","+36.7","+9.75","129","","0","","","","","",""
="2421","建準","93.8","+3.1","+3.42","2018","18'06/20","2.3","44.55","42.25","+51.55","+122","+49.25","8","","0","","","","","",""
="2423","固緯","35","-0.25","-0.71","2018","18'07/06","1.5","23.6","22.1","+12.9","+58.4","+11.4","16","","0","","","","","",""
="2424","隴華","55.8","+4","+7.72","2018","","0","","","","","","","","0","","","","","",""
="2425","承啟","42.15","+1.25","+3.06","2018","","0","","","","","","","","0","","","","","",""
="2426","鼎元","18.55","-0.35","-1.85","2018","18'07/16","0.7","24.1","23.4","-4.85","-20.7","-5.55","1","","0","","","","","",""
="2427","三商電","29.2","-0.15","-0.51","2018","18'07/13","0.25","10.95","10.7","+18.5","+173","+18.25","2","","0","","","","","",""
="2428","興勤","163.5","-1","-0.61","2018","18'08/23","4","88","84","+79.5","+94.6","+75.5","8","","0","","","","","",""
="2429","銘旺科","20.8","+0.05","+0.24","2018","","0","","","","","","","","0","","","","","",""
="2430","燦坤","42.9","-0.4","-0.92","2018","18'05/09","1.36","24.9","23.55","+19.35","+82.2","+18","18","","0","","","","","",""
="2431","聯昌","11.35","-0.2","-1.73","2018","","0","","","","","","","","0","","","","","",""
="2432","倚天酷碁-創","45","0","0","","","","","","","","","","","","","","","","",""
="2433","互盛電","50.8","+0.7","+1.4","2018","18'07/05","3.5","46.45","42.95","+7.85","+18.3","+4.35","166","","0","","","","","",""
="2434","統懋","30.45","-0.05","-0.16","2018","","0","","","","","","","","0","","","","","",""
="2436","偉詮電","58","-0.3","-0.51","2018","18'07/09","0.6","26.65","26.05","+31.95","+123","+31.35","2","","0","","","","","",""
="2438","翔耀","23.95","+1.15","+5.04","2018","","0","","","","","","","","0","","","","","",""
="2439","美律","92.9","-0.5","-0.54","2018","18'08/10","15.82","173.5","157.5","-64.6","-41","-80.6","135","","0","","","","","",""
="2440","太空梭","11.65","+0.05","+0.43","2018","","0","","","","","","","","0","","","","","",""
="2441","超豐","58","0","0","2018","18'08/24","3","53.4","50.4","+7.6","+15.1","+4.6","464","","0","","","","","",""
="2442","新美齊","17.55","-0.1","-0.57","2018","","0","","","","","","","","0","","","","","",""
="2443","昶虹","3.65","+0.1","+2.82","2018","","0","","","","","","","","0","","","","","",""
="2444","兆勁","14.25","-0.8","-5.32","2018","18'06/06","0.1","16.15","16.05","-1.8","-11.2","-1.9","1","","0","","","","","",""
="2449","京元電子","62.2","+2.8","+4.71","2018","18'07/18","1.8","28","26.2","+36","+137","+34.2","175","","0","","","","","",""
="2450","神腦","34.1","-0.3","-0.87","2018","18'08/02","3.17","50","46.85","-12.75","-27.2","-15.9","1155","","0","","","","","",""
="2451","創見","70.9","-0.2","-0.28","2018","18'07/04","6","84.1","78.1","-7.2","-9.22","-13.2","684","","0","","","","","",""
="2453","凌群","67.1","+0.4","+0.6","2018","18'07/13","0.7","13.95","13.25","+53.85","+406","+53.15","18","","0","","","","","",""
="2454","聯發科","685","-1","-0.15","2018","18'07/09","10","285","275","+410","+149","+400","4","","0","","","","","",""
="2455","全新","123.5","-1.5","-1.2","2018","18'07/09","2.5","100.5","98","+25.5","+26","+23","1","","0","","","","","",""
="2457","飛宏","72","0","0","2018","","0","","","","","","","","0","","","","","",""
="2458","義隆","106","-0.5","-0.47","2018","18'07/23","2.58","50.1","47.5","+58.5","+123","+55.9","14","","0","","","","","",""
="2459","敦吉","56.3","+0.8","+1.44","2018","18'07/02","3","41.8","38.8","+17.5","+45.1","+14.5","338","","0","","","","","",""
="2460","建通","24.65","+0.5","+2.07","2018","","0","","","","","","","","0","","","","","",""
="2461","光群雷","21.35","-0.15","-0.7","2018","18'06/19","0.56","15.45","14.9","+6.45","+43.3","+5.9","246","","0","","","","","",""
="2462","良得電","30.1","-0.25","-0.82","2018","","0","","","","","","","","0","","","","","",""
="2464","盟立","36.5","-0.6","-1.62","2018","18'07/03","1.5","43","41.5","-5","-12","-6.5","10","","0","","","","","",""
="2465","麗臺","34.5","-0.85","-2.4","2018","","0","","","","","","","","0","","","","","",""
="2466","冠西電","37.5","-0.1","-0.27","2018","","0","","","","","","","","0","","","","","",""
="2467","志聖","46.2","-0.7","-1.49","2018","18'06/15","1.5","28.75","27.25","+18.95","+69.5","+17.45","37","","0","","","","","",""
="2468","華經","30.9","-1.35","-4.19","2018","18'07/25","0.4","11.75","11.35","+19.55","+172","+19.15","26","","0","","","","","",""
="2471","資通","57.5","+0.3","+0.52","2018","18'08/08","1","15.55","14.55","+42.95","+295","+41.95","26","","0","","","","","",""
="2472","立隆電","60.5","-0.8","-1.31","2018","18'08/30","2.2","60.7","58.5","+2","+3.42","-0.2","546","","0","","","","","",""
="2474","可成","174","+1","+0.58","2018","18'09/18","12","360.5","348.5","-174.5","-50.1","-186.5","","","0","","","","","",""
="2476","鉅祥","49.5","-0.3","-0.6","2018","18'08/06","1.6","26.95","25.35","+24.15","+95.3","+22.55","606","","0","","","","","",""
="2477","美隆電","20.45","+0.05","+0.25","2018","18'08/23","1.3","21.25","19.95","+0.5","+2.51","-0.8","60","","0","","","","","",""
="2478","大毅","47.65","-0.15","-0.31","2018","18'08/02","0.8","96.8","96","-48.35","-50.4","-49.15","","","0","","","","","",""
="2480","敦陽科","118","0","0","2018","18'06/14","2.62","42.85","40.25","+77.75","+193","+75.15","167","","0","","","","","",""
="2481","強茂","76.3","-2.7","-3.42","2018","","0","","","","","","","","0","","","","","",""
="2482","連宇","68.5","-0.5","-0.72","2018","","0","","","","","","","","0","","","","","",""
="2483","百容","25.15","-0.05","-0.2","2018","18'06/27","1.3","21.85","20.55","+4.6","+22.4","+3.3","206","","0","","","","","",""
="2484","希華","34.5","+0.05","+0.15","2018","18'08/28","1","21.25","20.25","+14.25","+70.4","+13.25","146","","0","","","","","",""
="2485","兆赫","20.15","-0.45","-2.18","2018","18'08/01","0.4","25","24.6","-4.45","-18.1","-4.85","172","","0","","","","","",""
="2486","一詮","50.6","+0.65","+1.3","2018","","0","","","","","","","","0","","","","","",""
="2488","漢平","33.95","-0.15","-0.44","2018","18'09/13","1.9","33.55","31.65","+2.3","+7.27","+0.4","2","","0","","","","","",""
="2489","瑞軒","14.3","-0.5","-3.38","2018","","0","","","","","","","","0","","","","","",""
="2491","吉祥全","15.45","-0.05","-0.32","2018","","0","","","","","","","","0","","","","","",""
="2492","華新科","95.6","-1","-1.04","2018","18'08/08","4.02","320.5","316.5","-220.9","-69.8","-224.9","1","","0","","","","","",""
="2493","揚博","58.3","-1.4","-2.35","2018","18'07/13","1.75","26.6","24.85","+33.45","+135","+31.7","29","","0","","","","","",""
="2495","普安","23.1","-0.3","-1.28","2018","18'07/26","0.4","12.45","12.05","+11.05","+91.7","+10.65","9","","0","","","","","",""
="2496","卓越","52.2","-0.6","-1.14","2018","18'07/20","6.5","135.5","123","-70.8","-57.6","-83.3","1164","18'07/20","0.5","135.5","123","-70.8","-57.6","-83.3","1164"
="2497","怡利電","74.8","+1.5","+2.05","2018","","0","","","","","","","","0","","","","","",""
="2498","宏達電","57.7","-0.3","-0.52","2018","","0","","","","","","","","0","","","","","",""
="2501","國建","16.2","0","0","2018","18'06/28","1.2","17.3","16.1","+0.1","+0.62","-1.1","46","","0","","","","","",""
="2504","國產","26.45","-0.2","-0.75","2018","18'08/01","0.5","9.9","9.4","+17.05","+181","+16.55","292","","0","","","","","",""
="2505","國揚","17.35","-0.2","-1.14","2018","18'07/11","0.25","12.6","12.35","+5","+40.5","+4.75","1","","0","","","","","",""
="2506","太設","9.21","0","0","2018","18'10/18","0.15","11.35","11.2","-1.99","-17.8","-2.14","3","","0","","","","","",""
="2509","全坤建","15.5","-0.3","-1.9","2018","18'08/29","0.4","34.3","29.75","-14.25","-47.9","-18.8","","18'08/29","1.4","34.3","29.75","-14.25","-47.9","-18.8",""
="2511","太子","11.7","-0.15","-1.27","2018","18'07/25","0.65","11.35","10.7","+1","+9.35","+0.35","164","","0","","","","","",""
="2514","龍邦","16.55","0","0","2018","18'09/20","0.25","15.2","14.6","+1.95","+13.4","+1.35","2","18'09/20","0.25","15.2","14.6","+1.95","+13.4","+1.35","2"
="2515","中工","11.25","-0.15","-1.32","2018","18'10/16","0.19","7.66","7.47","+3.78","+50.6","+3.59","32","","0","","","","","",""
="2516","新建","5.33","-0.06","-1.11","2018","","0","","","","","","","","0","","","","","",""
="2520","冠德","30.1","-0.15","-0.5","2018","18'07/18","0.5","21.45","20.95","+9.15","+43.7","+8.65","1","","0","","","","","",""
="2524","京城","31.4","-0.3","-0.95","2018","18'08/30","2","23.05","21.05","+10.35","+49.2","+8.35","60","","0","","","","","",""
="2527","宏璟","24","-0.1","-0.41","2018","18'08/28","0.8","29.8","29","-5","-17.2","-5.8","2","","0","","","","","",""
="2528","皇普","26.5","+0.2","+0.76","2018","","0","","","","","","","","0","","","","","",""
="2530","華建","23.55","-0.25","-1.05","2018","","0","","","","","","","","0","","","","","",""
="2534","宏盛","21.9","-0.1","-0.45","2018","18'08/14","2","40.6","32.15","-10.25","-31.9","-18.7","","18'08/14","2","40.6","32.15","-10.25","-31.9","-18.7",""
="2535","達欣工","32.9","-0.05","-0.15","2018","18'07/09","1.6","23.25","21.65","+11.25","+52","+9.65","485","","0","","","","","",""
="2536","宏普","26.6","+0.15","+0.57","2018","18'08/16","1.5","22.3","20.8","+5.8","+27.9","+4.3","196","","0","","","","","",""
="2537","聯上發","7.11","-0.03","-0.42","2018","","0","","","","","","","","0","","","","","",""
="2538","基泰","12.15","-0.05","-0.41","2018","18'07/10","0.8","11.05","10.25","+1.9","+18.5","+1.1","36","","0","","","","","",""
="2539","櫻花建","44.1","+0.25","+0.57","2018","18'09/06","1.5","31.05","27.35","+16.75","+61.2","+13.05","375","18'09/06","0.8","31.05","27.35","+16.75","+61.2","+13.05","375"
="2540","愛山林","87","-1.6","-1.81","2018","","0","","","","","","","","0","","","","","",""
="2542","興富發","42.95","-0.05","-0.12","2018","18'09/07","3.5","49.15","45.65","-2.7","-5.91","-6.2","126","","0","","","","","",""
="2543","皇昌","9.99","+0.1","+1.01","2018","","0","","","","","","","","0","","","","","",""
="2545","皇翔","39.9","-0.25","-0.62","2018","18'08/01","1.5","27.95","26.45","+13.45","+50.9","+11.95","45","","0","","","","","",""
="2546","根基","71.4","+0.2","+0.28","2018","18'07/18","2.16","25.4","23.25","+48.15","+207","+46","53","","0","","","","","",""
="2547","日勝生","9.1","0","0","2018","","0","","","","","","","","0","","","","","",""
="2548","華固","90.1","-0.2","-0.22","2018","18'06/28","5.2","71.3","66.1","+24","+36.3","+18.8","137","","0","","","","","",""
="2597","潤弘","102.5","-3.5","-3.3","2018","18'07/09","2.35","37.4","35.05","+67.45","+192","+65.1","12","","0","","","","","",""
="2601","益航","8.63","-0.1","-1.15","2018","","0","","","","","","","","0","","","","","",""
="2603","長榮","100.5","-3.5","-3.37","2018","18'08/29","0.2","13.55","12.7","+87.8","+691","+86.95","155","18'08/29","0.5","13.55","12.7","+87.8","+691","+86.95","155"
="2605","新興","19.05","-0.35","-1.8","2018","18'07/13","0.6","15.45","14.85","+4.2","+28.3","+3.6","4","","0","","","","","",""
="2606","裕民","42.95","-0.5","-1.15","2018","18'07/02","1.2","33.5","32.3","+10.65","+33","+9.45","26","","0","","","","","",""
="2607","榮運","28.2","-0.4","-1.4","2018","18'08/02","0.35","13.35","13","+15.2","+117","+14.85","21","","0","","","","","",""
="2608","嘉里大榮","38.5","0","0","2018","18'07/12","1.6","39.9","38.3","+0.2","+0.52","-1.4","6","","0","","","","","",""
="2609","陽明","46.25","-2.15","-4.44","2018","","0","","","","","","","","0","","","","","",""
="2610","華航","27.3","+0.25","+0.92","2018","18'08/08","0.22","9.78","9.56","+17.74","+186","+17.52","65","","0","","","","","",""
="2611","志信","12.85","-0.3","-2.28","2018","18'08/28","0.1","7.61","7.51","+5.34","+71.1","+5.24","1","","0","","","","","",""
="2612","中航","40.9","-0.6","-1.45","2018","18'06/15","0.5","29.25","28.75","+12.15","+42.3","+11.65","14","","0","","","","","",""
="2613","中櫃","21.2","0","0","2018","18'07/23","0.33","12.6","12.25","+8.95","+73.1","+8.6","14","","0","","","","","",""
="2614","東森","17.85","-0.3","-1.65","2018","","0","","","","","","","","0","","","","","",""
="2615","萬海","51.6","-2","-3.73","2018","18'07/16","0.5","17.2","16.7","+34.9","+209","+34.4","3","","0","","","","","",""
="2616","山隆","32.65","+0.1","+0.31","2018","18'07/19","2.51","33.4","30.9","+1.75","+5.66","-0.75","651","","0","","","","","",""
="2617","台航","30.7","-0.5","-1.6","2018","18'08/28","0.7","19.65","18.95","+11.75","+62","+11.05","22","","0","","","","","",""
="2618","長榮航","40.9","+0.6","+1.49","2018","18'09/11","0.2","15.1","14.2","+26.7","+188","+25.8","53","18'09/11","0.5","15.1","14.2","+26.7","+188","+25.8","53"
="2630","亞航","49.8","-1.1","-2.16","2018","18'06/28","1.25","29.7","28.45","+21.35","+75","+20.1","1180","","0","","","","","",""
="2633","台灣高鐵","30.8","-0.4","-1.28","2018","18'07/31","0.75","25.1","24.35","+6.45","+26.5","+5.7","9","","0","","","","","",""
="2634","漢翔","57.2","-0.5","-0.87","2018","18'07/25","1.13","30.9","29.75","+27.45","+92.3","+26.3","42","","0","","","","","",""
="2636","台驊投控","68.1","-2.9","-4.08","2018","18'07/11","1.3","23.85","22.55","+45.55","+202","+44.25","12","","0","","","","","",""
="2637","慧洋-KY","46.6","-1","-2.1","2018","18'09/12","1","30.4","29.4","+17.2","+58.5","+16.2","15","","0","","","","","",""
="2642","宅配通","41.55","-0.55","-1.31","2018","18'07/03","1.05","25.45","24.4","+17.15","+70.3","+16.1","11","","0","","","","","",""
="2645","長榮航太","110.5","-1.5","-1.34","","","","","","","","","","","","","","","","",""
="2701","萬企","14.2","-0.5","-3.4","2018","18'08/22","0.24","13.1","12.55","+1.65","+13.1","+1.1","185","18'08/22","0.26","13.1","12.55","+1.65","+13.1","+1.1","185"
="2702","華園","24.8","-0.6","-2.36","2018","","0","","","","","","","","0","","","","","",""
="2704","國賓","51.7","0","0","2018","18'08/08","0.4","22.65","22.25","+29.45","+132","+29.05","67","","0","","","","","",""
="2705","六福","22.45","-0.8","-3.44","2018","","0","","","","","","","","0","","","","","",""
="2706","第一店","16.85","-0.5","-2.88","2018","18'08/28","0.28","15","14.3","+2.55","+17.8","+1.85","190","18'08/28","0.28","15","14.3","+2.55","+17.8","+1.85","190"
="2707","晶華","257.5","-5.5","-2.09","2018","18'07/26","6.91","149","142","+115.5","+81.3","+108.5","164","","0","","","","","",""
="2712","遠雄來","38.7","-1","-2.52","2018","18'08/07","0.11","28.7","28.6","+10.1","+35.3","+10","3","","0","","","","","",""
="2722","夏都","78.2","-6.8","-8","2018","18'06/22","0.4","30.7","29.15","+49.05","+168","+47.5","3","18'06/22","0.4","30.7","29.15","+49.05","+168","+47.5","3"
="2723","美食-KY","127.5","-5.5","-4.14","2018","18'06/21","6","332","295","-167.5","-56.8","-204.5","1185","18'06/21","1.04","332","295","-167.5","-56.8","-204.5","1185"
="2727","王品","292.5","-4.5","-1.52","2018","18'06/14","5.5","107","101.5","+191","+188","+185.5","595","","0","","","","","",""
="2731","雄獅","161","+0.5","+0.31","2018","18'07/17","5.2","115","110","+51","+46.4","+46","1085","","0","","","","","",""
="2739","寒舍","55.6","-1.9","-3.3","2018","18'06/27","1","32.4","31.4","+24.2","+77.1","+23.2","2","","0","","","","","",""
="2748","雲品","82","-1.8","-2.15","2018","18'06/27","2.75","70","67.3","+14.7","+21.8","+12","1","","0","","","","","",""
="2753","八方雲集","171.5","-1.5","-0.87","","","","","","","","","","","","","","","","",""
="2801","彰銀","18.55","0","0","2018","18'09/04","0.45","19.2","18","+0.55","+3.06","-0.65","174","18'09/04","0.4","19.2","18","+0.55","+3.06","-0.65","174"
="2809","京城銀","36.05","-0.05","-0.14","2018","18'06/05","1.5","36","34.5","+1.55","+4.49","+0.05","393","","0","","","","","",""
="2812","台中銀","15.5","+0.05","+0.32","2018","18'07/31","0.45","10.65","9.95","+5.55","+55.8","+4.85","34","18'07/31","0.25","10.65","9.95","+5.55","+55.8","+4.85","34"
="2816","旺旺保","19","+0.05","+0.26","2018","18'07/17","0.7","17.8","17.1","+1.9","+11.1","+1.2","19","","0","","","","","",""
="2820","華票","14.65","-0.1","-0.68","2018","18'07/04","0.71","14.35","13.65","+1","+7.33","+0.3","161","","0","","","","","",""
="2832","台產","22.75","-0.05","-0.22","2018","18'07/04","1.1","21","19.9","+2.85","+14.3","+1.75","359","","0","","","","","",""
="2834","臺企銀","14.05","-0.15","-1.06","2018","18'09/06","0.27","11.1","10.4","+3.65","+35.1","+2.95","7","18'09/06","0.4","11.1","10.4","+3.65","+35.1","+2.95","7"
="2836","高雄銀","12.35","0","0","2018","18'09/05","0.13","9.75","9.27","+3.08","+33.2","+2.6","175","18'09/05","0.37","9.75","9.27","+3.08","+33.2","+2.6","175"
"2836A","高雄銀甲特","21.75","+0.15","+0.69","","","","","","","","","","","","","","","","",""
="2838","聯邦銀","16.25","-0.15","-0.91","2018","18'08/10","0.4","10.75","10.05","+6.2","+61.7","+5.5","155","18'08/10","0.3","10.75","10.05","+6.2","+61.7","+5.5","155"
"2838A","聯邦銀甲特","51","+0.1","+0.2","2018","18'08/10","0.45","51.7","51.2","-0.2","-0.39","-0.7","12","","0","","","","","",""
="2845","遠東銀","11.55","-0.05","-0.43","2018","18'09/06","0.44","11.15","10.4","+1.15","+11.1","+0.4","126","18'09/06","0.27","11.15","10.4","+1.15","+11.1","+0.4","126"
="2849","安泰銀","15.05","+0.05","+0.33","2018","18'07/17","0.6","15.2","14.6","+0.45","+3.08","-0.15","2","","0","","","","","",""
="2850","新產","53.3","+0.2","+0.38","2018","18'07/05","1.82","35.8","34","+19.3","+56.8","+17.5","10","","0","","","","","",""
="2851","中再保","22.1","+0.4","+1.84","2018","18'07/25","1","21.2","19.25","+2.85","+14.8","+0.9","520","18'07/25","0.5","21.2","19.25","+2.85","+14.8","+0.9","520"
="2852","第一保","16.45","0","0","2018","18'07/30","0.6","14.1","13.5","+2.95","+21.9","+2.35","21","","0","","","","","",""
="2855","統一證","18.2","-0.2","-1.09","2018","18'07/25","1.2","15","13.8","+4.4","+31.9","+3.2","477","","0","","","","","",""
="2867","三商壽","5.37","-0.09","-1.65","2018","","0","","","","","","","18'08/07","1.57","17.35","15","-9.63","","-11.98",""
="2880","華南金","21.85","+0.05","+0.23","2018","18'08/16","0.5","18.65","17.35","+4.5","+25.9","+3.2","127","18'08/16","0.45","18.65","17.35","+4.5","+25.9","+3.2","127"
="2881","富邦金","62","+0.6","+0.98","2018","18'06/26","2.3","53.2","50.9","+11.1","+21.8","+8.8","659","","0","","","","","",""
"2881A","富邦特","62.2","0","0","2018","18'06/26","2.46","65.6","63.1","-0.9","-1.43","-3.4","180","","0","","","","","",""
"2881B","富邦金乙特","59.8","0","0","","","","","","","","","","","","","","","","",""
"2881C","富邦金丙特","57.4","0","0","","","","","","","","","","","","","","","","",""
="2882","國泰金","44","+0.4","+0.92","2018","18'06/26","2.5","55.6","53.1","-9.1","-17.1","-11.6","698","","0","","","","","",""
"2882A","國泰特","58.2","0","0","2018","18'06/26","2.28","64.6","62.3","-4.1","-6.58","-6.4","395","","0","","","","","",""
"2882B","國泰金乙特","58.7","0","0","","","","","","","","","","","","","","","","",""
="2883","開發金","12.3","0","0","2018","18'07/12","0.6","11.45","10.85","+1.45","+13.4","+0.85","55","","0","","","","","",""
"2883B","開發金乙特","7.02","0","0","","","","","","","","","","","","","","","","",""
="2884","玉山金","25.95","+0.15","+0.58","2018","18'07/26","0.61","22.45","20.55","+5.4","+26.3","+3.5","21","18'07/26","0.61","22.45","20.55","+5.4","+26.3","+3.5","21"
="2885","元大金","23.45","+0.15","+0.64","2018","18'07/04","0.56","13.55","13","+10.45","+80.4","+9.9","15","","0","","","","","",""
="2886","兆豐金","38.2","+0.55","+1.46","2018","18'08/09","1.5","27.35","25.85","+12.35","+47.8","+10.85","36","","0","","","","","",""
="2887","台新金","18.85","0","0","2018","18'08/22","0.54","15.35","14.15","+4.7","+33.2","+3.5","680","18'08/22","0.44","15.35","14.15","+4.7","+33.2","+3.5","680"
"2887E","台新戊特","49.6","0","0","2018","18'07/04","2.38","54.1","51.7","-2.1","-4.06","-4.5","136","","0","","","","","",""
