"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="2308","台達電","363","+3.5","+0.97","2022","22'06/29","5.5","236","230.5","+132.5","+57.5","+127","11","","0","","","","","",""
="2312","金寶","15.95","+0.1","+0.63","2022","22'08/02","0.2","12.85","12.65","+3.3","+26.1","+3.1","6","","0","","","","","",""
="2313","華通","45.75","+0.15","+0.33","2022","22'04/07","1.8","49.15","47.35","-1.6","-3.38","-3.4","31","","0","","","","","",""
="2314","台揚","42.5","-0.9","-2.07","2022","","0","","","","","","","","0","","","","","",""
="2316","楠梓電","27.1","0","0","2022","22'07/12","1","27.55","26.55","+0.55","+2.07","-0.45","8","","0","","","","","",""
="2317","鴻海","107.5","+2.5","+2.38","2022","22'07/04","5.2","106","101","+6.5","+6.44","+1.5","9","","0","","","","","",""
="2321","東訊","19.2","+0.1","+0.52","2022","","0","","","","","","","","0","","","","","",""
="2323","中環","14.1","-0.7","-4.73","2022","22'10/14","0.1","6.53","","","","+7.57","5","","0","","","","","",""
="2324","仁寶","29.55","+0.6","+2.07","2022","22'04/22","2","25.4","23.4","+6.15","+26.3","+4.15","231","","0","","","","","",""
="2327","國巨","497","+0.5","+0.1","2022","22'07/04","10.1","282","272","+225","+82.7","+215","1","","0","","","","","",""
="2328","廣宇","43.2","+1.4","+3.35","2022","22'08/30","1","35.15","34.15","+9.05","+26.5","+8.05","3","","0","","","","","",""
="2329","華泰","28.1","+0.1","+0.36","2022","22'07/21","1","16.5","15.5","+12.6","+81.3","+11.6","12","","0","","","","","",""
="2330","台積電","578","+1","+0.17","2022","22'12/15","11","480.5","478","+100","+20.9","+97.5","4","","0","","","","","",""
="2331","精英","30.35","-0.15","-0.49","2022","","0","","","","","","","","0","","","","","",""
="2332","友訊","21.45","-0.25","-1.15","2022","22'07/27","0.3","16.3","16","+5.45","+34.1","+5.15","1","","0","","","","","",""
="2337","旺宏","31.85","-0.1","-0.31","2022","22'07/13","1.8","29.3","27.5","+4.35","+15.8","+2.55","1","","0","","","","","",""
="2338","光罩","79.7","-0.6","-0.75","2022","22'08/17","2","78","76","+3.7","+4.87","+1.7","3","","0","","","","","",""
="2340","台亞","50.6","-0.9","-1.75","2022","22'07/21","3","44.4","41.4","+9.2","+22.2","+6.2","224","","0","","","","","",""
="2342","茂矽","41.6","-0.8","-1.89","2022","22'08/04","0.5","37.2","36.7","+4.9","+13.4","+4.4","2","","0","","","","","",""
="2344","華邦電","27.9","+0.4","+1.45","2022","22'06/16","1","26.85","25.85","+2.05","+7.93","+1.05","194","","0","","","","","",""
="2345","智邦","390","+20.5","+5.55","2022","22'08/04","6","253","247","+143","+57.9","+137","1","","0","","","","","",""
="2347","聯強","57.7","+0.7","+1.23","2022","22'06/09","5","70.1","65.1","-7.4","-11.4","-12.4","","","0","","","","","",""
="2348","海悅","70.8","-0.1","-0.14","2022","22'08/02","7","94.6","79.6","-8.8","-11.1","-23.8","","22'08/02","1","94.6","79.6","-8.8","-11.1","-23.8",""
"2348A","海悅甲特","35.25","-0.15","-0.42","2022","22'08/02","0.44","36.95","36.5","-1.25","-3.42","-1.7","5","","0","","","","","",""
="2349","錸德","9.43","-0.11","-1.15","2022","","0","","","","","","","","0","","","","","",""
="2351","順德","129.5","-1","-0.77","2022","22'08/03","3","118","115","+14.5","+12.6","+11.5","3","","0","","","","","",""
="2352","佳世達","48.85","+1.85","+3.94","2022","22'07/28","2.5","30.6","28.1","+20.75","+73.8","+18.25","145","","0","","","","","",""
="2353","宏碁","33.25","0","0","2022","22'06/30","2.28","25.3","23","+10.25","+44.6","+7.95","149","","0","","","","","",""
="2354","鴻準","54","+0.4","+0.75","2022","22'07/04","1.7","47","45.3","+8.7","+19.2","+7","2","","0","","","","","",""
="2355","敬鵬","32.2","+0.05","+0.16","2022","22'07/26","0.5","28.85","28.35","+3.85","+13.6","+3.35","9","","0","","","","","",""
="2356","英業達","47.6","+1.85","+4.04","2022","22'07/14","1.4","24","22.6","+25","+111","+23.6","14","","0","","","","","",""
="2357","華碩","296.5","+0.5","+0.17","2022","22'07/29","42","319","277","+19.5","+7.04","-22.5","210","","0","","","","","",""
="2358","廷鑫","9.62","-0.31","-3.12","2022","22'11/22","0.27","15.75","15.45","-5.83","-37.7","-6.13","11","","0","","","","","",""
="2359","所羅門","36.6","+2.4","+7.02","2022","22'07/07","0.9","24.4","23.5","+13.1","+55.7","+12.2","1","","0","","","","","",""
="2360","致茂","271.5","+10.5","+4.02","2022","22'07/25","6.98","161","154","+117.5","+76.3","+110.5","5","","0","","","","","",""
="2362","藍天","33.65","+0.2","+0.6","2022","22'06/24","2.1","32.75","30.65","+3","+9.79","+0.9","2","","0","","","","","",""
="2363","矽統","16.9","-0.2","-1.17","2022","22'08/24","0.8","23.7","20.8","-3.9","-18.8","-6.8","","22'08/24","1","23.7","20.8","-3.9","-18.8","-6.8",""
="2364","倫飛","91.3","-1.2","-1.3","2022","22'09/06","1","121.5","120.5","-29.2","-24.2","-30.2","1","","0","","","","","",""
="2365","昆盈","11.5","-0.25","-2.13","2022","22'08/11","0.2","11.05","10.85","+0.65","+5.99","+0.45","1","","0","","","","","",""
="2367","燿華","17.4","0","0","2022","","0","","","","","","","","0","","","","","",""
="2368","金像電","170","+6.5","+3.98","2022","22'06/27","2.2","83","80.8","+89.2","+110","+87","1","","0","","","","","",""
="2369","菱生","17.9","+0.1","+0.56","2022","22'08/04","1.29","16.6","15.3","+2.6","+17","+1.3","12","","0","","","","","",""
="2371","大同","54.1","-0.1","-0.18","2022","","0","","","","","","","","0","","","","","",""
="2373","震旦行","76.2","0","0","2022","22'07/06","6","90","84","-7.8","-9.29","-13.8","198","","0","","","","","",""
="2374","佳能","19.8","-0.45","-2.22","2022","22'07/18","1","25","24","-4.2","-17.5","-5.2","4","","0","","","","","",""
="2375","凱美","66.5","-0.3","-0.45","2022","22'06/29","2","56.2","54.2","+12.3","+22.7","+10.3","13","","0","","","","","",""
="2376","技嘉","304","+27.5","+9.95","2022","22'08/04","12","92.3","80.3","+223.7","+279","+211.7","28","","0","","","","","",""
="2377","微星","182","+2.5","+1.39","2022","22'08/17","10.5","127.5","117","+65","+55.6","+54.5","64","","0","","","","","",""
="2379","瑞昱","394.5","+4","+1.02","2022","22'09/12","27","331.5","304.5","+90","+29.6","+63","52","","0","","","","","",""
="2380","虹光","10.4","-0.2","-1.89","2022","","0","","","","","","","","0","","","","","",""
="2382","廣達","187.5","+14.5","+8.38","2022","22'08/01","6.6","84.6","78","+109.5","+140","+102.9","155","","0","","","","","",""
="2383","台光電","297.5","+2.5","+0.85","2022","22'08/25","10","173","163","+134.5","+82.5","+124.5","7","","0","","","","","",""
="2385","群光","103","+2.5","+2.49","2022","22'06/16","6.1","84.7","78.6","+24.4","+31","+18.3","39","","0","","","","","",""
="2387","精元","41.95","+1.1","+2.69","2022","22'08/11","3","41.1","38.1","+3.85","+10.1","+0.85","26","","0","","","","","",""
="2388","威盛","105","+9.5","+9.95","2022","22'04/07","1","63.9","62.9","+42.1","+66.9","+41.1","1","","0","","","","","",""
="2390","云辰","12.85","-0.35","-2.65","2022","22'07/11","1","15.95","14.95","-2.1","-14","-3.1","38","","0","","","","","",""
="2392","正崴","42.8","-0.25","-0.58","2022","22'07/19","1.5","32.65","31.15","+11.65","+37.4","+10.15","10","","0","","","","","",""
="2393","億光","54.2","-0.1","-0.18","2022","22'08/03","3.5","40.95","37.45","+16.75","+44.7","+13.25","159","","0","","","","","",""
="2395","研華","383","+4","+1.06","2022","22'07/07","7.98","328.5","320.5","+62.5","+19.5","+54.5","1","","0","","","","","",""
="2397","友通","76.6","-1.4","-1.79","2022","22'07/19","3.6","59.5","55.9","+20.7","+37","+17.1","81","","0","","","","","",""
="2399","映泰","26.75","+1.55","+6.15","2022","22'08/18","1.2","16.3","15.1","+11.65","+77.2","+10.45","126","","0","","","","","",""
="2401","凌陽","29.2","+0.4","+1.39","2022","22'07/14","2","27.7","25.7","+3.5","+13.6","+1.5","4","","0","","","","","",""
="2402","毅嘉","34.5","-0.5","-1.43","2022","22'07/29","0.5","14.9","14.4","+20.1","+140","+19.6","6","","0","","","","","",""
="2404","漢唐","219.5","-2","-0.9","2022","22'06/28","13.13","169.5","156.5","+63","+40.3","+50","55","","0","","","","","",""
="2405","輔信","13.25","-0.2","-1.49","2022","","0","","","","","","","","0","","","","","",""
="2406","國碩","17.05","-0.4","-2.29","2022","","0","","","","","","","","0","","","","","",""
="2408","南亞科","70.1","+0.2","+0.29","2022","22'06/30","3.7","57.1","53.4","+16.7","+31.3","+13","81","","0","","","","","",""
="2409","友達","19.05","-0.2","-1.04","2022","22'07/04","1","15.05","14.05","+5","+35.6","+4","2","","0","","","","","",""
="2412","中華電","115","0","0","2022","22'06/30","4.61","130.5","126","-11","-8.73","-15.5","","","0","","","","","",""
="2413","環科","33.45","-0.7","-2.05","2022","","0","","","","","","","","0","","","","","",""
="2414","精技","35.95","+0.1","+0.28","2022","22'07/25","2.8","34.1","31.3","+4.65","+14.9","+1.85","149","","0","","","","","",""
="2415","錩新","28.8","+0.45","+1.59","2022","22'08/31","0.85","33.8","29.3","-0.5","-1.71","-5","","22'08/31","1.25","33.8","29.3","-0.5","-1.71","-5",""
="2417","圓剛","21.05","-0.15","-0.71","2022","22'07/04","0.15","19.7","19.55","+1.5","+7.67","+1.35","1","","0","","","","","",""
="2419","仲琦","38.8","-1.15","-2.88","2022","22'06/08","0.5","19.8","19.3","+19.5","+101","+19","20","","0","","","","","",""
="2420","新巨","46.35","+0.1","+0.22","2022","22'08/29","3","43.95","40.95","+5.4","+13.2","+2.4","134","","0","","","","","",""
="2421","建準","93.8","+3.1","+3.42","2022","22'06/28","1.2","36.3","35.1","+58.7","+167","+57.5","17","","0","","","","","",""
="2423","固緯","35","-0.25","-0.71","2022","22'06/22","1.5","28.1","26.6","+8.4","+31.6","+6.9","141","","0","","","","","",""
="2424","隴華","55.8","+4","+7.72","2022","","0","","","","","","","","0","","","","","",""
="2425","承啟","42.15","+1.25","+3.06","2022","22'07/01","0.6","28.5","27.9","+14.25","+51.1","+13.65","1","","0","","","","","",""
="2426","鼎元","18.55","-0.35","-1.85","2022","22'08/18","1","19.95","18.95","-0.4","-2.11","-1.4","147","","0","","","","","",""
="2427","三商電","29.2","-0.15","-0.51","2022","22'08/01","0.35","12.75","12.4","+16.8","+135","+16.45","1","","0","","","","","",""
="2428","興勤","163.5","-1","-0.61","2022","22'08/24","6.3","143","136.5","+27","+19.8","+20.5","6","","0","","","","","",""
="2429","銘旺科","20.8","+0.05","+0.24","2022","","0","","","","","","","","0","","","","","",""
="2430","燦坤","42.9","-0.4","-0.92","2022","22'03/16","3.54","44.5","40.95","+1.95","+4.76","-1.6","98","","0","","","","","",""
="2431","聯昌","11.35","-0.2","-1.73","2022","22'07/28","0.45","10.5","10.05","+1.3","+12.9","+0.85","9","","0","","","","","",""
="2432","倚天酷碁-創","45","0","0","","","","","","","","","","","","","","","","",""
="2433","互盛電","50.8","+0.7","+1.4","2022","22'07/06","3.5","51.2","47.7","+3.1","+6.5","-0.4","166","","0","","","","","",""
="2434","統懋","30.45","-0.05","-0.16","2022","","0","","","","","","","","0","","","","","",""
="2436","偉詮電","58","-0.3","-0.51","2022","22'09/01","3","56.5","53.5","+4.5","+8.41","+1.5","181","","0","","","","","",""
="2438","翔耀","23.95","+1.15","+5.04","2022","","0","","","","","","","","0","","","","","",""
="2439","美律","92.9","-0.5","-0.54","2022","22'08/25","3.97","83.4","79.4","+13.5","+17","+9.5","5","","0","","","","","",""
="2440","太空梭","11.65","+0.05","+0.43","2022","","0","","","","","","","","0","","","","","",""
="2441","超豐","58","0","0","2022","22'08/25","5","65.3","60.3","-2.3","-3.81","-7.3","","","0","","","","","",""
="2442","新美齊","17.55","-0.1","-0.57","2022","22'08/29","0.2","13.1","12.25","+5.3","+43.3","+4.45","17","22'08/29","0.51","13.1","12.25","+5.3","+43.3","+4.45","17"
="2443","昶虹","3.65","+0.1","+2.82","2022","","0","","","","","","","","0","","","","","",""
="2444","兆勁","14.25","-0.8","-5.32","2022","","0","","","","","","","","0","","","","","",""
="2449","京元電子","62.2","+2.8","+4.71","2022","22'07/21","3","40.6","37.6","+24.6","+65.4","+21.6","139","","0","","","","","",""
="2450","神腦","34.1","-0.3","-0.87","2022","22'06/23","2","33","31","+3.1","+10","+1.1","162","","0","","","","","",""
="2451","創見","70.9","-0.2","-0.28","2022","22'07/04","6","68.5","62.5","+8.4","+13.4","+2.4","142","","0","","","","","",""
="2453","凌群","67.1","+0.4","+0.6","2022","22'07/14","1.9","26.5","24.6","+42.5","+173","+40.6","17","","0","","","","","",""
="2454","聯發科","685","-1","-0.15","2022","22'06/23","73","807","734","-49","-6.68","-122","","","0","","","","","",""
="2455","全新","123.5","-1.5","-1.2","2022","22'06/23","4","81.6","77.6","+45.9","+59.1","+41.9","110","","0","","","","","",""
="2457","飛宏","72","0","0","2022","","0","","","","","","","","0","","","","","",""
="2458","義隆","106","-0.5","-0.47","2022","22'07/07","13.81","120","106","0","0","-14","","","0","","","","","",""
="2459","敦吉","56.3","+0.8","+1.44","2022","22'07/06","3.5","49.9","46.4","+9.9","+21.3","+6.4","29","","0","","","","","",""
="2460","建通","24.65","+0.5","+2.07","2022","22'08/25","0.3","17.45","17.15","+7.5","+43.7","+7.2","1","","0","","","","","",""
="2461","光群雷","21.35","-0.15","-0.7","2022","22'09/08","1.49","18","17.7","+3.65","+20.6","+3.35","38","","0","","","","","",""
="2462","良得電","30.1","-0.25","-0.82","2022","22'07/14","0.6","24.7","24.1","+6","+24.9","+5.4","1","","0","","","","","",""
="2464","盟立","36.5","-0.6","-1.62","2022","22'07/04","2.2","38.35","36.15","+0.35","+0.97","-1.85","16","","0","","","","","",""
="2465","麗臺","34.5","-0.85","-2.4","2022","22'09/01","1","38.35","33.95","+0.55","+1.62","-3.85","42","22'09/01","1","38.35","33.95","+0.55","+1.62","-3.85","42"
="2466","冠西電","37.5","-0.1","-0.27","2022","","0","","","","","","","22'12/07","0.4","37","35.55","+1.95","","+0.5","71"
="2467","志聖","46.2","-0.7","-1.49","2022","22'07/07","3","42.3","38.15","+8.05","+21.1","+3.9","12","22'07/07","0.3","42.3","38.15","+8.05","+21.1","+3.9","12"
="2468","華經","30.9","-1.35","-4.19","2022","22'09/06","0.4","19.7","19.3","+11.6","+60.1","+11.2","1","","0","","","","","",""
="2471","資通","57.5","+0.3","+0.52","2022","22'07/21","2.24","28","25.75","+31.75","+123","+29.5","16","","0","","","","","",""
="2472","立隆電","60.5","-0.8","-1.31","2022","22'08/02","3.2","57.7","54.5","+6","+11","+2.8","14","","0","","","","","",""
="2474","可成","174","+1","+0.58","2022","22'09/05","10.21","181","171","+3","+1.75","-7","48","","0","","","","","",""
="2476","鉅祥","49.5","-0.3","-0.6","2022","22'08/11","2.08","53.8","51.7","-2.2","-4.26","-4.3","1","","0","","","","","",""
="2477","美隆電","20.45","+0.05","+0.25","2022","22'07/11","1.5","21.25","19.75","+0.7","+3.54","-0.8","14","","0","","","","","",""
="2478","大毅","47.65","-0.15","-0.31","2022","22'06/30","4","49.6","45.6","+2.05","+4.5","-1.95","156","","0","","","","","",""
="2480","敦陽科","118","0","0","2022","22'06/23","5.62","89.1","83.5","+34.5","+41.3","+28.9","35","","0","","","","","",""
="2481","強茂","76.3","-2.7","-3.42","2022","22'07/05","3","56.9","53.9","+22.4","+41.6","+19.4","1","","0","","","","","",""
="2482","連宇","68.5","-0.5","-0.72","2022","","0","","","","","","","","0","","","","","",""
="2483","百容","25.15","-0.05","-0.2","2022","22'03/31","1","24.4","23.4","+1.75","+7.48","+0.75","39","","0","","","","","",""
="2484","希華","34.5","+0.05","+0.15","2022","22'08/30","1.5","41.3","39.8","-5.3","-13.3","-6.8","1","","0","","","","","",""
="2485","兆赫","20.15","-0.45","-2.18","2022","","0","","","","","","","","0","","","","","",""
="2486","一詮","50.6","+0.65","+1.3","2022","22'06/02","0.5","38.6","38.1","+12.5","+32.8","+12","245","","0","","","","","",""
="2488","漢平","33.95","-0.15","-0.44","2022","22'09/21","1.2","30.6","29.4","+4.55","+15.5","+3.35","34","","0","","","","","",""
="2489","瑞軒","14.3","-0.5","-3.38","2022","22'09/01","0.75","12.8","11.45","+2.85","+24.9","+1.5","157","22'09/01","0.5","12.8","11.45","+2.85","+24.9","+1.5","157"
="2491","吉祥全","15.45","-0.05","-0.32","2022","22'07/19","0.1","12.75","12.65","+2.8","+22.1","+2.7","1","","0","","","","","",""
="2492","華新科","95.6","-1","-1.04","2022","22'08/10","4.51","93.9","89.4","+6.2","+6.94","+1.7","4","","0","","","","","",""
="2493","揚博","58.3","-1.4","-2.35","2022","22'07/12","2.75","43.5","40.75","+17.55","+43.1","+14.8","9","","0","","","","","",""
="2495","普安","23.1","-0.3","-1.28","2022","22'08/01","0.4","15","14.6","+8.5","+58.2","+8.1","7","","0","","","","","",""
="2496","卓越","52.2","-0.6","-1.14","2022","22'06/24","3","47.9","44.9","+7.3","+16.3","+4.3","3","","0","","","","","",""
="2497","怡利電","74.8","+1.5","+2.05","2022","","0","","","","","","","","0","","","","","",""
="2498","宏達電","57.7","-0.3","-0.52","2022","","0","","","","","","","","0","","","","","",""
="2501","國建","16.2","0","0","2022","22'07/14","0.6","16.75","16.15","+0.05","+0.31","-0.55","22","","0","","","","","",""
="2504","國產","26.45","-0.2","-0.75","2022","22'06/23","1.8","25.25","23.45","+3","+12.8","+1.2","39","","0","","","","","",""
="2505","國揚","17.35","-0.2","-1.14","2022","","0","","","","","","","","0","","","","","",""
="2506","太設","9.21","0","0","2022","22'11/17","0.2","9.42","9.32","-0.11","-1.18","-0.21","168","","0","","","","","",""
="2509","全坤建","15.5","-0.3","-1.9","2022","","0","","","","","","","","0","","","","","",""
="2511","太子","11.7","-0.15","-1.27","2022","22'07/28","0.5","11.85","11.35","+0.35","+3.08","-0.15","11","","0","","","","","",""
="2514","龍邦","16.55","0","0","2022","","0","","","","","","","","0","","","","","",""
="2515","中工","11.25","-0.15","-1.32","2022","22'09/22","0.53","9","8.46","+2.79","+33","+2.25","112","","0","","","","","",""
="2516","新建","5.33","-0.06","-1.11","2022","","0","","","","","","","","0","","","","","",""
="2520","冠德","30.1","-0.15","-0.5","2022","22'08/01","2.5","30","27.5","+2.6","+9.45","+0.1","158","","0","","","","","",""
="2524","京城","31.4","-0.3","-0.95","2022","","0","","","","","","","","0","","","","","",""
="2527","宏璟","24","-0.1","-0.41","2022","22'08/22","3","26.9","23.9","+0.1","+0.42","-2.9","","","0","","","","","",""
="2528","皇普","26.5","+0.2","+0.76","2022","22'04/14","0.47","20.05","19.6","+6.9","+35.2","+6.45","4","","0","","","","","",""
="2530","華建","23.55","-0.25","-1.05","2022","","0","","","","","","","","0","","","","","",""
="2534","宏盛","21.9","-0.1","-0.45","2022","22'08/08","1.2","24.6","23.4","-1.5","-6.41","-2.7","9","","0","","","","","",""
="2535","達欣工","32.9","-0.05","-0.15","2022","22'04/08","2.5","34.55","32.05","+0.85","+2.65","-1.65","","","0","","","","","",""
="2536","宏普","26.6","+0.15","+0.57","2022","","0","","","","","","","","0","","","","","",""
="2537","聯上發","7.11","-0.03","-0.42","2022","22'08/02","0.9","9.07","8.17","-1.06","-13","-1.96","","","0","","","","","",""
="2538","基泰","12.15","-0.05","-0.41","2022","22'07/05","0.5","13.1","12.6","-0.45","-3.57","-0.95","19","","0","","","","","",""
="2539","櫻花建","44.1","+0.25","+0.57","2022","22'08/31","0.2","35.1","30.65","+13.45","+43.9","+9","126","22'08/31","1.39","35.1","30.65","+13.45","+43.9","+9","126"
="2540","愛山林","87","-1.6","-1.81","2022","22'09/19","3.5","150","88.8","-1.8","-2.03","-63","","22'09/19","6.5","150","88.8","-1.8","-2.03","-63",""
="2542","興富發","42.95","-0.05","-0.12","2022","22'09/26","4.01","47.8","39.8","+3.15","+7.91","-4.85","","22'09/26","1","47.8","39.8","+3.15","+7.91","-4.85",""
="2543","皇昌","9.99","+0.1","+1.01","2022","","0","","","","","","","","0","","","","","",""
="2545","皇翔","39.9","-0.25","-0.62","2022","22'06/20","6.3","53.7","47.4","-7.5","-15.8","-13.8","","","0","","","","","",""
="2546","根基","71.4","+0.2","+0.28","2022","22'08/01","2.6","55.7","48.25","+23.15","+48","+15.7","122","22'08/01","1","55.7","48.25","+23.15","+48","+15.7","122"
="2547","日勝生","9.1","0","0","2022","22'08/09","0.2","9.24","9.04","+0.06","+0.66","-0.14","3","","0","","","","","",""
="2548","華固","90.1","-0.2","-0.22","2022","22'06/22","7.5","93.6","86.1","+4","+4.65","-3.5","44","","0","","","","","",""
="2597","潤弘","102.5","-3.5","-3.3","2022","22'07/12","9","94","85","+17.5","+20.6","+8.5","3","","0","","","","","",""
="2601","益航","8.63","-0.1","-1.15","2022","","0","","","","","","","","0","","","","","",""
="2603","長榮","100.5","-3.5","-3.37","2022","22'06/29","18","108.5","90.5","+10","+11","-8","51","","0","","","","","",""
="2605","新興","19.05","-0.35","-1.8","2022","22'07/25","1","25.5","24.5","-5.45","-22.2","-6.45","144","","0","","","","","",""
="2606","裕民","42.95","-0.5","-1.15","2022","22'06/27","3","44.45","41.45","+1.5","+3.62","-1.5","1","","0","","","","","",""
="2607","榮運","28.2","-0.4","-1.4","2022","22'07/21","0.4","29.55","29.15","-0.95","-3.26","-1.35","1","","0","","","","","",""
="2608","嘉里大榮","38.5","0","0","2022","22'07/06","1.65","39.9","38.25","+0.25","+0.65","-1.4","11","","0","","","","","",""
="2609","陽明","46.25","-2.15","-4.44","2022","22'06/27","20","98.3","78.3","-32.05","-40.9","-52.05","","","0","","","","","",""
="2610","華航","27.3","+0.25","+0.92","2022","22'07/06","0.83","23.35","22.5","+4.8","+21.3","+3.95","3","","0","","","","","",""
="2611","志信","12.85","-0.3","-2.28","2022","22'08/04","1","21.15","18.3","-5.45","-29.8","-8.3","","22'08/04","1","21.15","18.3","-5.45","-29.8","-8.3",""
="2612","中航","40.9","-0.6","-1.45","2022","22'07/13","2.68","39.6","36.9","+4","+10.8","+1.3","5","","0","","","","","",""
="2613","中櫃","21.2","0","0","2022","22'03/11","1.65","42","40.35","-19.15","-47.5","-20.8","1","","0","","","","","",""
="2614","東森","17.85","-0.3","-1.65","2022","22'04/13","1","30.3","29.3","-11.45","-39.1","-12.45","1","","0","","","","","",""
="2615","萬海","51.6","-2","-3.73","2022","22'07/20","10.5","131","105","-53.4","-50.9","-79.4","","22'07/20","1.5","131","105","-53.4","-50.9","-79.4",""
="2616","山隆","32.65","+0.1","+0.31","2022","22'06/17","2.5","36.8","34.3","-1.65","-4.81","-4.15","","","0","","","","","",""
="2617","台航","30.7","-0.5","-1.6","2022","22'07/14","2","27.95","25.95","+4.75","+18.3","+2.75","6","","0","","","","","",""
="2618","長榮航","40.9","+0.6","+1.49","2022","22'08/04","0.59","30.75","30.15","+10.75","+35.7","+10.15","2","","0","","","","","",""
="2630","亞航","49.8","-1.1","-2.16","2022","22'04/14","0.25","19","18.75","+31.05","+166","+30.8","1","22'08/30","0.75","17.85","16.6","+33.2","+177","+31.95","114"
="2633","台灣高鐵","30.8","-0.4","-1.28","2022","22'07/06","0.76","28.05","27.3","+3.5","+12.8","+2.75","2","","0","","","","","",""
="2634","漢翔","57.2","-0.5","-0.87","2022","22'07/12","0.35","34.35","34","+23.2","+68.2","+22.85","1","","0","","","","","",""
="2636","台驊投控","68.1","-2.9","-4.08","2022","22'06/10","13","133","120","-51.9","-43.3","-64.9","","","0","","","","","",""
="2637","慧洋-KY","46.6","-1","-2.1","2022","22'06/08","5.5","104.5","99","-52.4","-52.9","-57.9","","","0","","","","","",""
="2642","宅配通","41.55","-0.55","-1.31","2022","22'06/16","2.1","67.6","65.5","-23.95","-36.6","-26.05","","","0","","","","","",""
="2645","長榮航太","110.5","-1.5","-1.34","2022","22'07/14","2","70.1","","","","+40.4","2","","0","","","","","",""
="2701","萬企","14.2","-0.5","-3.4","2022","22'09/14","0.16","12.3","12.15","+2.05","+16.9","+1.9","8","","0","","","","","",""
="2702","華園","24.8","-0.6","-2.36","2022","22'08/24","1","33","23.7","+1.1","+4.64","-8.2","","22'08/24","3.5","33","23.7","+1.1","+4.64","-8.2",""
="2704","國賓","51.7","0","0","2022","","0","","","","","","","","0","","","","","",""
="2705","六福","22.45","-0.8","-3.44","2022","","0","","","","","","","","0","","","","","",""
="2706","第一店","16.85","-0.5","-2.88","2022","22'09/06","0.14","14.2","14.05","+2.8","+19.9","+2.65","1","","0","","","","","",""
="2707","晶華","257.5","-5.5","-2.09","2022","22'06/16","12.39","173.5","161","+96.5","+59.9","+84","23","","0","","","","","",""
="2712","遠雄來","38.7","-1","-2.52","2022","","0","","","","","","","","0","","","","","",""
="2722","夏都","78.2","-6.8","-8","2022","22'06/23","0.2","32.05","31.85","+46.35","+146","+46.15","1","","0","","","","","",""
="2723","美食-KY","127.5","-5.5","-4.14","2022","22'06/20","5","105","100","+27.5","+27.5","+22.5","3","","0","","","","","",""
="2727","王品","292.5","-4.5","-1.52","2022","","0","","","","","","","","0","","","","","",""
="2731","雄獅","161","+0.5","+0.31","2022","","0","","","","","","","","0","","","","","",""
="2739","寒舍","55.6","-1.9","-3.3","2022","","0","","","","","","","","0","","","","","",""
="2748","雲品","82","-1.8","-2.15","2022","22'08/25","0.5","44.9","44.4","+37.6","+84.7","+37.1","1","","0","","","","","",""
="2753","八方雲集","171.5","-1.5","-0.87","2022","22'12/15","6.72","211.5","209","-37.5","-17.9","-40","2","","0","","","","","",""
="2801","彰銀","18.55","0","0","2022","22'08/11","0.5","18.2","17.5","+1.05","+6","+0.35","183","22'08/11","0.1","18.2","17.5","+1.05","+6","+0.35","183"
="2809","京城銀","36.05","-0.05","-0.14","2022","22'05/24","2.1","38.35","36.25","-0.2","-0.55","-2.3","","","0","","","","","",""
="2812","台中銀","15.5","+0.05","+0.32","2022","22'07/19","0.25","13.7","12.8","+2.7","+21.1","+1.8","18","22'07/19","0.5","13.7","12.8","+2.7","+21.1","+1.8","18"
="2816","旺旺保","19","+0.05","+0.26","2022","22'08/04","1","16.9","15.9","+3.1","+19.5","+2.1","177","","0","","","","","",""
="2820","華票","14.65","-0.1","-0.68","2022","22'07/04","0.9","16.7","15.8","-1.15","-7.28","-2.05","","","0","","","","","",""
="2832","台產","22.75","-0.05","-0.22","2022","22'04/08","0.75","20.85","20.1","+2.65","+13.2","+1.9","205","","0","","","","","",""
="2834","臺企銀","14.05","-0.15","-1.06","2022","22'08/02","0.1","12.5","11.95","+2.1","+17.6","+1.55","7","22'08/02","0.37","12.5","11.95","+2.1","+17.6","+1.55","7"
="2836","高雄銀","12.35","0","0","2022","22'07/28","0.4","14.3","13.5","-1.15","-8.52","-1.95","","22'07/28","0.3","14.3","13.5","-1.15","-8.52","-1.95",""
"2836A","高雄銀甲特","21.75","+0.15","+0.69","2022","22'06/22","0.75","23.9","23.15","-1.4","-6.05","-2.15","","","0","","","","","",""
="2838","聯邦銀","16.25","-0.15","-0.91","2022","22'07/06","0.15","15.7","14.3","+1.95","+13.6","+0.55","35","22'07/06","0.88","15.7","14.3","+1.95","+13.6","+0.55","35"
"2838A","聯邦銀甲特","51","+0.1","+0.2","2022","22'06/20","2.4","53.4","51","0","0","-2.4","","","0","","","","","",""
="2845","遠東銀","11.55","-0.05","-0.43","2022","22'09/06","0.43","12.3","11.7","-0.15","-1.28","-0.75","","22'09/06","0.16","12.3","11.7","-0.15","-1.28","-0.75",""
