"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="9136","巨騰-DR","6.48","-0.11","-1.67","2019","19'05/21","0.39","8","7.6","-1.12","-14.7","-1.52","168","","0","","","","","",""
="9802","鈺齊-KY","124.5","-4.5","-3.49","2019","19'07/10","3.63","74.6","71","+53.5","+75.4","+49.9","2","","0","","","","","",""
="9902","台火","12.3","-0.25","-1.99","2019","19'07/15","0.3","9.9","9.6","+2.7","+28.1","+2.4","66","","0","","","","","",""
="9904","寶成","29.85","+0.05","+0.17","2019","19'07/08","1.5","39.1","37.6","-7.75","-20.6","-9.25","10","","0","","","","","",""
="9905","大華","25.8","0","0","2019","19'07/25","1","25.2","24.2","+1.6","+6.61","+0.6","408","","0","","","","","",""
="9906","欣巴巴","61","-0.7","-1.13","2019","","0","","","","","","","","0","","","","","",""
="9907","統一實","18.15","+0.45","+2.54","2019","19'07/15","0.47","13.25","12.8","+5.35","+41.8","+4.9","423","","0","","","","","",""
="9908","大台北","33.35","+0.05","+0.15","2019","19'07/25","1.1","29.95","28.85","+4.5","+15.6","+3.4","27","","0","","","","","",""
="9910","豐泰","194","+0.5","+0.26","2019","19'07/23","6.7","237","209.5","-15.5","-7.4","-43","448","19'07/23","1","237","209.5","-15.5","-7.4","-43","448"
="9911","櫻花","63","-0.1","-0.16","2019","19'07/18","2.65","48.9","46.25","+16.75","+36.2","+14.1","2","","0","","","","","",""
="9912","偉聯","11.3","-0.35","-3","2019","","0","","","","","","","","0","","","","","",""
="9914","美利達","215","+2.5","+1.18","2019","19'08/08","3.5","188.5","185","+30","+16.2","+26.5","1","","0","","","","","",""
="9917","中保科","109.5","-1.5","-1.35","2019","19'07/18","4","89.9","85.9","+23.6","+27.5","+19.6","142","","0","","","","","",""
="9918","欣天然","42.9","+0.65","+1.54","2019","19'07/22","1.15","34.55","33.4","+9.5","+28.4","+8.35","36","","0","","","","","",""
="9919","康那香","18.95","+0.1","+0.53","2019","19'07/18","0.2","10.75","10.55","+8.4","+79.6","+8.2","1","","0","","","","","",""
="9921","巨大","232.5","0","0","2019","19'08/19","4.6","233.5","229","+3.5","+1.53","-1","1","","0","","","","","",""
="9924","福興","42.85","+0.1","+0.23","2019","19'07/11","2.4","46.85","44.45","-1.6","-3.6","-4","418","","0","","","","","",""
="9925","新保","41.7","-0.2","-0.48","2019","19'07/25","2","38.75","36.75","+4.95","+13.5","+2.95","423","","0","","","","","",""
="9926","新海","55","0","0","2019","19'07/22","1.5","41","39.5","+15.5","+39.2","+14","40","","0","","","","","",""
="9927","泰銘","47.1","0","0","2019","19'08/23","1.38","31.7","30.3","+16.8","+55.4","+15.4","21","","0","","","","","",""
="9928","中視","18.75","-0.1","-0.53","2019","","0","","","","","","","","0","","","","","",""
="9929","秋雨","10.2","-0.85","-7.69","2019","","0","","","","","","","","0","","","","","",""
="9930","中聯資源","53.4","+0.1","+0.19","2019","19'07/11","2","53.3","51.3","+2.1","+4.09","+0.1","926","","0","","","","","",""
="9931","欣高","40.95","-0.05","-0.12","2019","19'07/03","1.3","33.45","32.15","+8.8","+27.4","+7.5","2","","0","","","","","",""
="9933","中鼎","39.8","-0.1","-0.25","2019","19'07/25","2.25","47","44.75","-4.95","-11.1","-7.2","652","","0","","","","","",""
="9934","成霖","13.4","0","0","2019","19'07/01","1.3","17.95","16.65","-3.25","-19.5","-4.55","101","","0","","","","","",""
="9935","慶豐富","19.6","-0.1","-0.51","2019","19'10/29","0.33","45.85","45.5","-25.9","-56.9","-26.25","1","","0","","","","","",""
="9937","全國","64.7","-0.2","-0.31","2019","19'07/29","2","43.5","41.5","+23.2","+55.9","+21.2","60","","0","","","","","",""
="9938","百和","55.7","-0.9","-1.59","2019","19'07/31","2.6","92.9","90.3","-34.6","-38.3","-37.2","1","","0","","","","","",""
="9939","宏全","103","-2","-1.9","2019","19'07/05","2.3","56.7","54.4","+48.6","+89.3","+46.3","12","","0","","","","","",""
="9940","信義","29.1","-0.1","-0.34","2019","19'06/19","1.3","32.9","31.6","-2.5","-7.91","-3.8","15","","0","","","","","",""
="9941","裕融","210.5","+1.5","+0.72","2019","19'07/24","5.5","132","115","+95.5","+83","+78.5","414","19'07/24","1","132","115","+95.5","+83","+78.5","414"
"9941A","裕融甲特","50.3","+0.1","+0.2","2019","19'07/24","0.42","54.1","53.7","-3.4","-6.33","-3.8","22","","0","","","","","",""
="9942","茂順","154.5","+5.5","+3.69","2019","19'07/31","4.2","75","70.8","+83.7","+118","+79.5","374","","0","","","","","",""
="9943","好樂迪","91","-3.2","-3.4","2019","19'09/06","5.4","70.2","64.8","+26.2","+40.4","+20.8","68","","0","","","","","",""
="9944","新麗","20.85","-0.3","-1.42","2019","","0","","","","","","","","0","","","","","",""
="9945","潤泰新","35.25","-0.45","-1.26","2019","19'07/05","2","44.55","42.55","-7.3","-17.2","-9.3","69","","0","","","","","",""
="9946","三發地產","14.05","+0.05","+0.36","2019","19'08/19","0.3","26.3","24.3","-10.25","-42.2","-12.25","62","19'08/19","0.7","26.3","24.3","-10.25","-42.2","-12.25","62"
="9955","佳龍","23.05","+0.05","+0.22","2019","","0","","","","","","","","0","","","","","",""
="9958","世紀鋼","143","+2.5","+1.78","2019","19'09/18","0.3","77.3","77","+66","+85.7","+65.7","1","","0","","","","","",""
