"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="2353","宏碁","33.25","0","0","2017","17'07/13","0.5","15.8","15.3","+17.95","+117","+17.45","37","","0","","","","","",""
="2354","鴻準","54","+0.4","+0.75","2017","17'07/13","3.8","95.5","91.7","-37.7","-41.1","-41.5","16","","0","","","","","",""
="2355","敬鵬","32.2","+0.05","+0.16","2017","17'08/01","3.2","59.7","56.5","-24.3","-43","-27.5","44","","0","","","","","",""
="2356","英業達","47.6","+1.85","+4.04","2017","17'07/13","1.45","27","25.55","+22.05","+86.3","+20.6","278","","0","","","","","",""
="2357","華碩","296.5","+0.5","+0.17","2017","17'08/08","17","280.5","263.5","+33","+12.5","+16","101","","0","","","","","",""
="2358","廷鑫","9.62","-0.31","-3.12","2017","","0","","","","","","","","0","","","","","",""
="2359","所羅門","36.6","+2.4","+7.02","2017","17'06/16","1","20.4","19.4","+17.2","+88.7","+16.2","44","","0","","","","","",""
="2360","致茂","271.5","+10.5","+4.02","2017","17'07/24","3.22","100","96.8","+174.7","+180","+171.5","22","","0","","","","","",""
="2362","藍天","33.65","+0.2","+0.6","2017","17'06/30","0.71","27.8","27.1","+6.55","+24.2","+5.85","32","","0","","","","","",""
="2363","矽統","16.9","-0.2","-1.17","2017","","0","","","","","","","","0","","","","","",""
="2364","倫飛","91.3","-1.2","-1.3","2017","","0","","","","","","","","0","","","","","",""
="2365","昆盈","11.5","-0.25","-2.13","2017","","0","","","","","","","","0","","","","","",""
="2367","燿華","17.4","0","0","2017","","0","","","","","","","","0","","","","","",""
="2368","金像電","170","+6.5","+3.98","2017","","0","","","","","","","","0","","","","","",""
="2369","菱生","17.9","+0.1","+0.56","2017","17'07/03","0.5","15.15","14.65","+3.25","+22.2","+2.75","14","","0","","","","","",""
="2371","大同","54.1","-0.1","-0.18","2017","","0","","","","","","","","0","","","","","",""
="2373","震旦行","76.2","0","0","2017","17'06/29","3.25","62.5","59.3","+16.9","+28.5","+13.7","41","","0","","","","","",""
="2374","佳能","19.8","-0.45","-2.22","2017","17'08/22","0.9","19.1","18.2","+1.6","+8.79","+0.7","2","","0","","","","","",""
="2375","凱美","66.5","-0.3","-0.45","2017","","0","","","","","","","","0","","","","","",""
="2376","技嘉","304","+27.5","+9.95","2017","17'07/06","2.6","41","38.4","+265.6","+692","+263","41","","0","","","","","",""
="2377","微星","182","+2.5","+1.39","2017","17'08/16","4.5","74.9","70.4","+111.6","+159","+107.1","46","","0","","","","","",""
="2379","瑞昱","394.5","+4","+1.02","2017","17'09/07","5","115.5","110.5","+284","+257","+279","38","","0","","","","","",""
="2380","虹光","10.4","-0.2","-1.89","2017","","0","","","","","","","","0","","","","","",""
="2382","廣達","187.5","+14.5","+8.38","2017","17'07/31","3.5","77.3","73.8","+113.7","+154","+110.2","720","","0","","","","","",""
="2383","台光電","297.5","+2.5","+0.85","2017","17'08/10","4.7","143.5","139","+158.5","+114","+154","6","","0","","","","","",""
="2385","群光","103","+2.5","+2.49","2017","17'06/22","4.25","81","76.8","+26.2","+34.1","+22","510","17'07/12","0.05","77.1","76.7","+26.3","+34.2","+25.9","12"
="2387","精元","41.95","+1.1","+2.69","2017","17'10/11","0.48","19.45","18.95","+23","+121","+22.5","414","","0","","","","","",""
="2388","威盛","105","+9.5","+9.95","2017","","0","","","","","","","","0","","","","","",""
="2390","云辰","12.85","-0.35","-2.65","2017","17'08/24","0.06","12.5","12.45","+0.4","+3.21","+0.35","1","","0","","","","","",""
="2392","正崴","42.8","-0.25","-0.58","2017","17'08/09","1.5","42.55","41.05","+1.75","+4.26","+0.25","24","","0","","","","","",""
="2393","億光","54.2","-0.1","-0.18","2017","17'07/27","3","49.15","46.15","+8.05","+17.4","+5.05","71","","0","","","","","",""
="2395","研華","383","+4","+1.06","2017","17'06/30","6.3","243","215","+168","+78.1","+140","412","17'06/30","1","243","215","+168","+78.1","+140","412"
="2397","友通","76.6","-1.4","-1.79","2017","17'07/10","4.5","53.5","49","+27.6","+56.3","+23.1","32","","0","","","","","",""
="2399","映泰","26.75","+1.55","+6.15","2017","","0","","","","","","","","0","","","","","",""
="2401","凌陽","29.2","+0.4","+1.39","2017","17'07/13","0.5","14.05","13.55","+15.65","+115","+15.15","3","","0","","","","","",""
="2402","毅嘉","34.5","-0.5","-1.43","2017","","0","","","","","","","","0","","","","","",""
="2404","漢唐","219.5","-2","-0.9","2017","17'07/11","6","66.5","60.5","+159","+263","+153","176","","0","","","","","",""
="2405","輔信","13.25","-0.2","-1.49","2017","17'09/07","0.12","11.35","11.25","+2","+17.8","+1.9","1","","0","","","","","",""
="2406","國碩","17.05","-0.4","-2.29","2017","","0","","","","","","","","0","","","","","",""
="2408","南亞科","70.1","+0.2","+0.29","2017","17'06/20","1.5","53.7","52.2","+17.9","+34.3","+16.4","5","","0","","","","","",""
="2409","友達","19.05","-0.2","-1.04","2017","17'07/03","0.56","13.9","13.35","+5.7","+42.7","+5.15","145","","0","","","","","",""
="2412","中華電","115","0","0","2017","17'07/21","4.94","109.5","104.5","+10.5","+10","+5.5","121","","0","","","","","",""
="2413","環科","33.45","-0.7","-2.05","2017","","0","","","","","","","","0","","","","","",""
="2414","精技","35.95","+0.1","+0.28","2017","17'07/25","1.3","19.25","17.95","+18","+100","+16.7","31","","0","","","","","",""
="2415","錩新","28.8","+0.45","+1.59","2017","17'06/26","0.9","27.7","26.8","+2","+7.46","+1.1","22","","0","","","","","",""
="2417","圓剛","21.05","-0.15","-0.71","2017","17'07/10","0.1","10.6","10.5","+10.55","+100","+10.45","1","","0","","","","","",""
="2419","仲琦","38.8","-1.15","-2.88","2017","17'07/11","1.77","22.9","21.1","+17.7","+83.9","+15.9","43","","0","","","","","",""
="2420","新巨","46.35","+0.1","+0.22","2017","17'08/29","3","38.05","35.05","+11.3","+32.2","+8.3","61","","0","","","","","",""
="2421","建準","93.8","+3.1","+3.42","2017","17'06/26","2","41.1","39.1","+54.7","+140","+52.7","16","","0","","","","","",""
="2423","固緯","35","-0.25","-0.71","2017","17'07/12","1.2","23.35","22.15","+12.85","+58","+11.65","4","","0","","","","","",""
="2424","隴華","55.8","+4","+7.72","2017","","0","","","","","","","","0","","","","","",""
="2425","承啟","42.15","+1.25","+3.06","2017","17'07/03","0.15","17.2","17.05","+25.1","+147","+24.95","1","","0","","","","","",""
="2426","鼎元","18.55","-0.35","-1.85","2017","17'07/18","0.89","14.15","13.25","+5.3","+40","+4.4","63","","0","","","","","",""
="2427","三商電","29.2","-0.15","-0.51","2017","17'07/12","0.2","8.45","8.25","+20.95","+254","+20.75","1","","0","","","","","",""
="2428","興勤","163.5","-1","-0.61","2017","17'08/23","3.3","104.5","101","+62.5","+61.9","+59","710","","0","","","","","",""
="2429","銘旺科","20.8","+0.05","+0.24","2017","","0","","","","","","","","0","","","","","",""
="2430","燦坤","42.9","-0.4","-0.92","2017","17'05/10","2","30.8","28.8","+14.1","+49","+12.1","979","","0","","","","","",""
="2431","聯昌","11.35","-0.2","-1.73","2017","17'08/21","0.77","14.6","13.85","-2.5","-18.1","-3.25","1","","0","","","","","",""
="2432","倚天酷碁-創","45","0","0","","","","","","","","","","","","","","","","",""
="2433","互盛電","50.8","+0.7","+1.4","2017","17'06/28","2.7","44.2","41.5","+9.3","+22.4","+6.6","89","","0","","","","","",""
="2434","統懋","30.45","-0.05","-0.16","2017","","0","","","","","","","","0","","","","","",""
="2436","偉詮電","58","-0.3","-0.51","2017","17'09/18","0.5","28.05","27.55","+30.45","+111","+29.95","2","","0","","","","","",""
="2438","翔耀","23.95","+1.15","+5.04","2017","","0","","","","","","","","0","","","","","",""
="2439","美律","92.9","-0.5","-0.54","2017","17'07/11","8.88","189.5","180.5","-87.6","-48.5","-96.6","4","","0","","","","","",""
="2440","太空梭","11.65","+0.05","+0.43","2017","","0","","","","","","","","0","","","","","",""
="2441","超豐","58","0","0","2017","17'08/24","2.75","50.7","47.95","+10.05","+21","+7.3","13","","0","","","","","",""
="2442","新美齊","17.55","-0.1","-0.57","2017","17'10/05","0.01","7.48","7.45","+10.1","+136","+10.07","1","17'10/05","0.03","7.48","7.45","+10.1","+136","+10.07","1"
="2443","昶虹","3.65","+0.1","+2.82","2017","","0","","","","","","","","0","","","","","",""
="2444","兆勁","14.25","-0.8","-5.32","2017","17'08/29","0.43","28.65","28.2","-13.95","-49.5","-14.4","1","","0","","","","","",""
="2449","京元電子","62.2","+2.8","+4.71","2017","17'07/04","1.8","31","29.2","+33","+113","+31.2","53","","0","","","","","",""
="2450","神腦","34.1","-0.3","-0.87","2017","17'08/03","3.98","58.2","54.2","-20.1","-37.1","-24.1","","","0","","","","","",""
="2451","創見","70.9","-0.2","-0.28","2017","17'07/03","6","102","96","-25.1","-26.1","-31.1","","","0","","","","","",""
="2453","凌群","67.1","+0.4","+0.6","2017","17'07/06","0.5","12.65","12.15","+54.95","+452","+54.45","7","","0","","","","","",""
="2454","聯發科","685","-1","-0.15","2017","17'07/06","9.5","265","255.5","+429.5","+168","+420","16","","0","","","","","",""
="2455","全新","123.5","-1.5","-1.2","2017","17'07/03","2.53","61","58.5","+65","+111","+62.5","10","","0","","","","","",""
="2457","飛宏","72","0","0","2017","","0","","","","","","","","0","","","","","",""
="2458","義隆","106","-0.5","-0.47","2017","17'08/03","1.57","46.3","44.75","+61.25","+137","+59.7","33","","0","","","","","",""
="2459","敦吉","56.3","+0.8","+1.44","2017","17'07/04","2.6","40.5","37.9","+18.4","+48.5","+15.8","43","","0","","","","","",""
="2460","建通","24.65","+0.5","+2.07","2017","","0","","","","","","","","0","","","","","",""
="2461","光群雷","21.35","-0.15","-0.7","2017","17'07/06","0.82","15.55","14.75","+6.6","+44.7","+5.8","21","","0","","","","","",""
="2462","良得電","30.1","-0.25","-0.82","2017","17'07/26","0.6","24.95","24.35","+5.75","+23.6","+5.15","1","","0","","","","","",""
="2464","盟立","36.5","-0.6","-1.62","2017","17'07/26","1.8","40.85","38.3","-1.8","-4.7","-4.35","9","17'07/26","0.2","40.85","38.3","-1.8","-4.7","-4.35","9"
="2465","麗臺","34.5","-0.85","-2.4","2017","","0","","","","","","","","0","","","","","",""
="2466","冠西電","37.5","-0.1","-0.27","2017","","0","","","","","","","","0","","","","","",""
="2467","志聖","46.2","-0.7","-1.49","2017","17'06/23","0.5","19.2","18.7","+27.5","+147","+27","12","","0","","","","","",""
="2468","華經","30.9","-1.35","-4.19","2017","17'07/20","0.5","11.4","10.9","+20","+183","+19.5","38","","0","","","","","",""
="2471","資通","57.5","+0.3","+0.52","2017","17'09/18","1.34","17.25","15.9","+41.6","+262","+40.25","373","","0","","","","","",""
="2472","立隆電","60.5","-0.8","-1.31","2017","17'08/10","2.4","40.5","38.1","+22.4","+58.8","+20","9","","0","","","","","",""
="2474","可成","174","+1","+0.58","2017","17'09/14","10","335","325","-151","-46.5","-161","36","","0","","","","","",""
="2476","鉅祥","49.5","-0.3","-0.6","2017","17'08/03","1.7","26.95","25.25","+24.25","+96","+22.55","99","","0","","","","","",""
="2477","美隆電","20.45","+0.05","+0.25","2017","","0","","","","","","","","0","","","","","",""
="2478","大毅","47.65","-0.15","-0.31","2017","17'08/02","0.5","24.7","24.2","+23.45","+96.9","+22.95","1","","0","","","","","",""
="2480","敦陽科","118","0","0","2017","17'06/22","2.1","31.85","29.75","+88.25","+297","+86.15","46","","0","","","","","",""
="2481","強茂","76.3","-2.7","-3.42","2017","17'07/26","1","18.5","17.5","+58.8","+336","+57.8","2","","0","","","","","",""
="2482","連宇","68.5","-0.5","-0.72","2017","17'08/30","0.32","13.3","13","+55.5","+427","+55.2","6","","0","","","","","",""
="2483","百容","25.15","-0.05","-0.2","2017","17'07/04","1.3","18.85","17.55","+7.6","+43.3","+6.3","13","","0","","","","","",""
="2484","希華","34.5","+0.05","+0.15","2017","17'08/31","1.2","20","18.8","+15.7","+83.5","+14.5","4","","0","","","","","",""
="2485","兆赫","20.15","-0.45","-2.18","2017","17'08/01","1.4","31.3","29.9","-9.75","-32.6","-11.15","61","","0","","","","","",""
="2486","一詮","50.6","+0.65","+1.3","2017","","0","","","","","","","","0","","","","","",""
="2488","漢平","33.95","-0.15","-0.44","2017","17'09/21","3.5","39.5","36","-2.05","-5.69","-5.55","356","","0","","","","","",""
="2489","瑞軒","14.3","-0.5","-3.38","2017","17'08/24","1.7","19.1","17.4","-3.1","-17.8","-4.8","872","","0","","","","","",""
="2491","吉祥全","15.45","-0.05","-0.32","2017","","0","","","","","","","","0","","","","","",""
="2492","華新科","95.6","-1","-1.04","2017","17'07/17","1.21","54.4","53.2","+42.4","+79.7","+41.2","8","","0","","","","","",""
="2493","揚博","58.3","-1.4","-2.35","2017","17'07/10","2.3","27.35","25.05","+33.25","+133","+30.95","166","","0","","","","","",""
="2495","普安","23.1","-0.3","-1.28","2017","17'07/27","0.9","16","15.1","+8","+53","+7.1","914","","0","","","","","",""
="2496","卓越","52.2","-0.6","-1.14","2017","17'07/26","2.5","218.5","216","-163.8","-75.8","-166.3","1","17'08/10","0.5","203.5","194","-141.8","-65.6","-151.3","14"
="2497","怡利電","74.8","+1.5","+2.05","2017","17'09/29","0.5","28.5","28","+46.8","+167","+46.3","2","","0","","","","","",""
="2498","宏達電","57.7","-0.3","-0.52","2017","","0","","","","","","","","0","","","","","",""
="2501","國建","16.2","0","0","2017","17'07/18","1.5","19.9","18.4","-2.2","-12","-3.7","327","","0","","","","","",""
="2504","國產","26.45","-0.2","-0.75","2017","","0","","","","","","","","0","","","","","",""
="2505","國揚","17.35","-0.2","-1.14","2017","","0","","","","","","","","0","","","","","",""
="2506","太設","9.21","0","0","2017","17'10/19","0.1","10.4","10.3","-1.09","-10.6","-1.19","1","","0","","","","","",""
="2509","全坤建","15.5","-0.3","-1.9","2017","17'08/10","1.2","19.15","17.95","-2.45","-13.6","-3.65","30","","0","","","","","",""
="2511","太子","11.7","-0.15","-1.27","2017","17'07/25","1","12","11","+0.7","+6.36","-0.3","93","","0","","","","","",""
="2514","龍邦","16.55","0","0","2017","17'08/29","0.35","15.85","15.5","+1.05","+6.77","+0.7","94","","0","","","","","",""
="2515","中工","11.25","-0.15","-1.32","2017","17'09/22","0.19","6.84","6.64","+4.61","+69.4","+4.41","9","","0","","","","","",""
="2516","新建","5.33","-0.06","-1.11","2017","17'08/24","0.25","6.5","6.25","-0.92","-14.7","-1.17","33","","0","","","","","",""
="2520","冠德","30.1","-0.15","-0.5","2017","17'07/19","1.1","20.5","19.4","+10.7","+55.2","+9.6","114","","0","","","","","",""
="2524","京城","31.4","-0.3","-0.95","2017","","0","","","","","","","","0","","","","","",""
="2527","宏璟","24","-0.1","-0.41","2017","17'07/17","0.8","20.4","19.6","+4.4","+22.4","+3.6","59","","0","","","","","",""
="2528","皇普","26.5","+0.2","+0.76","2017","","0","","","","","","","","0","","","","","",""
="2530","華建","23.55","-0.25","-1.05","2017","17'08/25","0.8","14.3","13.5","+10.05","+74.4","+9.25","54","","0","","","","","",""
="2534","宏盛","21.9","-0.1","-0.45","2017","17'08/22","1","22.25","21.25","+0.65","+3.06","-0.35","2","","0","","","","","",""
="2535","達欣工","32.9","-0.05","-0.15","2017","17'07/18","1.58","19.85","18.25","+14.65","+80.3","+13.05","167","","0","","","","","",""
="2536","宏普","26.6","+0.15","+0.57","2017","17'08/18","2.1","23.7","21.6","+5","+23.1","+2.9","567","","0","","","","","",""
="2537","聯上發","7.11","-0.03","-0.42","2017","17'08/28","0.4","9.34","8.59","-1.48","-17.2","-2.23","491","17'08/28","0.4","9.34","8.59","-1.48","-17.2","-2.23","491"
="2538","基泰","12.15","-0.05","-0.41","2017","17'07/10","1","11.3","10.3","+1.85","+18","+0.85","213","","0","","","","","",""
="2539","櫻花建","44.1","+0.25","+0.57","2017","17'08/03","1.6","32.15","27.75","+16.35","+58.9","+11.95","653","17'08/03","1","32.15","27.75","+16.35","+58.9","+11.95","653"
="2540","愛山林","87","-1.6","-1.81","2017","","0","","","","","","","","0","","","","","",""
="2542","興富發","42.95","-0.05","-0.12","2017","17'09/11","5","48.05","43.05","-0.1","-0.23","-5.1","183","","0","","","","","",""
="2543","皇昌","9.99","+0.1","+1.01","2017","17'07/14","0.3","9.08","8.78","+1.21","+13.8","+0.91","921","","0","","","","","",""
="2545","皇翔","39.9","-0.25","-0.62","2017","17'07/26","4.5","42.65","38.15","+1.75","+4.59","-2.75","894","","0","","","","","",""
="2546","根基","71.4","+0.2","+0.28","2017","17'07/19","1.5","18.7","17.2","+54.2","+315","+52.7","82","","0","","","","","",""
="2547","日勝生","9.1","0","0","2017","","0","","","","","","","","0","","","","","",""
="2548","華固","90.1","-0.2","-0.22","2017","17'07/13","5.6","70.5","64.9","+25.2","+38.8","+19.6","91","","0","","","","","",""
="2597","潤弘","102.5","-3.5","-3.3","2017","17'07/06","4","45.45","41.45","+61.05","+147","+57.05","344","","0","","","","","",""
="2601","益航","8.63","-0.1","-1.15","2017","","0","","","","","","","","0","","","","","",""
="2603","長榮","100.5","-3.5","-3.37","2017","","0","","","","","","","","0","","","","","",""
="2605","新興","19.05","-0.35","-1.8","2017","17'07/10","0.7","21.25","20.55","-1.5","-7.3","-2.2","17","","0","","","","","",""
="2606","裕民","42.95","-0.5","-1.15","2017","17'07/06","0.75","31.9","31.15","+11.8","+37.9","+11.05","5","","0","","","","","",""
="2607","榮運","28.2","-0.4","-1.4","2017","17'08/10","0.35","14","13.65","+14.55","+107","+14.2","6","","0","","","","","",""
="2608","嘉里大榮","38.5","0","0","2017","17'07/13","1.5","38.15","36.65","+1.85","+5.05","+0.35","94","","0","","","","","",""
="2609","陽明","46.25","-2.15","-4.44","2017","","0","","","","","","","","0","","","","","",""
="2610","華航","27.3","+0.25","+0.92","2017","","0","","","","","","","","0","","","","","",""
="2611","志信","12.85","-0.3","-2.28","2017","","0","","","","","","","","0","","","","","",""
="2612","中航","40.9","-0.6","-1.45","2017","17'07/04","0.5","27.7","27.2","+13.7","+50.4","+13.2","1","","0","","","","","",""
="2613","中櫃","21.2","0","0","2017","17'09/06","0.07","13.5","13.15","+8.05","+61.2","+7.7","5","17'09/06","0.2","13.5","13.15","+8.05","+61.2","+7.7","5"
="2614","東森","17.85","-0.3","-1.65","2017","","0","","","","","","","","0","","","","","",""
="2615","萬海","51.6","-2","-3.73","2017","17'08/30","0.4","20.4","20","+31.6","+158","+31.2","1","","0","","","","","",""
="2616","山隆","32.65","+0.1","+0.31","2017","17'07/20","2.06","35.8","33.75","-1.1","-3.26","-3.15","911","","0","","","","","",""
="2617","台航","30.7","-0.5","-1.6","2017","","0","","","","","","","","0","","","","","",""
="2618","長榮航","40.9","+0.6","+1.49","2017","17'08/29","0.2","16.15","15.5","+25.4","+164","+24.75","10","17'08/29","0.3","16.15","15.5","+25.4","+164","+24.75","10"
="2630","亞航","49.8","-1.1","-2.16","2017","17'07/06","1.55","30.16","","","","+19.64","13","","0","","","","","",""
="2633","台灣高鐵","30.8","-0.4","-1.28","2017","17'08/01","0.6","26.05","25.45","+5.35","+21","+4.75","15","","0","","","","","",""
="2634","漢翔","57.2","-0.5","-0.87","2017","17'07/11","1","35.6","34.6","+22.6","+65.3","+21.6","4","17'07/21","0.37","36","34.7","+22.5","+65","+21.2","91"
="2636","台驊投控","68.1","-2.9","-4.08","2017","17'07/14","0.8","22.5","21.7","+46.4","+214","+45.6","24","","0","","","","","",""
="2637","慧洋-KY","46.6","-1","-2.1","2017","17'07/21","1","31.6","29.15","+17.45","+59.9","+15","306","17'07/21","0.5","31.6","29.15","+17.45","+59.9","+15","306"
="2642","宅配通","41.55","-0.55","-1.31","2017","17'07/03","0.45","24.75","24.3","+17.25","+71","+16.8","16","","0","","","","","",""
="2645","長榮航太","110.5","-1.5","-1.34","","","","","","","","","","","","","","","","",""
="2701","萬企","14.2","-0.5","-3.4","2017","17'08/23","0.25","14","13.1","+1.1","+8.4","+0.2","1403","17'08/23","0.5","14","13.1","+1.1","+8.4","+0.2","1403"
="2702","華園","24.8","-0.6","-2.36","2017","17'08/24","0.15","15.7","14.95","+9.85","+65.9","+9.1","149","17'08/24","0.4","15.7","14.95","+9.85","+65.9","+9.1","149"
="2704","國賓","51.7","0","0","2017","17'08/08","0.7","23.3","22.6","+29.1","+129","+28.4","16","","0","","","","","",""
="2705","六福","22.45","-0.8","-3.44","2017","","0","","","","","","","","0","","","","","",""
="2706","第一店","16.85","-0.5","-2.88","2017","17'08/22","0.2","16.9","15.45","+1.4","+9.06","-0.05","936","17'08/22","0.8","16.9","15.45","+1.4","+9.06","-0.05","936"
="2707","晶華","257.5","-5.5","-2.09","2017","17'07/27","8.17","164","156","+101.5","+65.1","+93.5","457","","0","","","","","",""
="2712","遠雄來","38.7","-1","-2.52","2017","17'08/02","0.5","25","24.5","+14.2","+58","+13.7","5","","0","","","","","",""
="2722","夏都","78.2","-6.8","-8","2017","17'06/22","0.5","39.75","37.4","+40.8","+109","+38.45","992","17'06/22","0.5","39.75","37.4","+40.8","+109","+38.45","992"
="2723","美食-KY","127.5","-5.5","-4.14","2017","17'06/30","5","383","343.5","-216","-62.9","-255.5","100","17'06/30","1","383","343.5","-216","-62.9","-255.5","100"
="2727","王品","292.5","-4.5","-1.52","2017","17'06/26","3.5","190.5","187","+105.5","+56.4","+102","9","","0","","","","","",""
="2731","雄獅","161","+0.5","+0.31","2017","17'07/03","4","111","107","+54","+50.5","+50","10","","0","","","","","",""
="2739","寒舍","55.6","-1.9","-3.3","2017","17'06/14","2.2","40.45","38.25","+17.35","+45.4","+15.15","117","","0","","","","","",""
="2748","雲品","82","-1.8","-2.15","2017","17'06/22","2.5","73.7","71.2","+10.8","+15.2","+8.3","35","","0","","","","","",""
="2753","八方雲集","171.5","-1.5","-0.87","","","","","","","","","","","","","","","","",""
="2801","彰銀","18.55","0","0","2017","17'08/09","0.42","18.05","16.8","+1.75","+10.4","+0.5","204","17'08/09","0.5","18.05","16.8","+1.75","+10.4","+0.5","204"
="2809","京城銀","36.05","-0.05","-0.14","2017","17'06/06","1.5","31.35","29.85","+6.2","+20.8","+4.7","19","","0","","","","","",""
="2812","台中銀","15.5","+0.05","+0.32","2017","17'08/01","0.55","10.4","9.68","+5.82","+60.1","+5.1","154","17'08/01","0.17","10.4","9.68","+5.82","+60.1","+5.1","154"
="2816","旺旺保","19","+0.05","+0.26","2017","","0","","","","","","","","0","","","","","",""
="2820","華票","14.65","-0.1","-0.68","2017","17'06/28","0.84","15.65","14.8","-0.15","-1.01","-1","136","","0","","","","","",""
="2832","台產","22.75","-0.05","-0.22","2017","17'07/05","0.9","19.6","18.7","+4.05","+21.7","+3.15","42","","0","","","","","",""
="2834","臺企銀","14.05","-0.15","-1.06","2017","17'08/01","0.1","8.57","8.22","+5.83","+70.9","+5.48","116","17'08/01","0.3","8.57","8.22","+5.83","+70.9","+5.48","116"
="2836","高雄銀","12.35","0","0","2017","17'08/08","0.6","10.3","9.7","+2.65","+27.3","+2.05","743","","0","","","","","",""
"2836A","高雄銀甲特","21.75","+0.15","+0.69","","","","","","","","","","","","","","","","",""
="2838","聯邦銀","16.25","-0.15","-0.91","2017","17'07/21","0.45","9.34","8.89","+7.36","+82.8","+6.91","109","","0","","","","","",""
"2838A","聯邦銀甲特","51","+0.1","+0.2","","","","","","","","","","","","","","","","",""
="2845","遠東銀","11.55","-0.05","-0.43","2017","17'08/31","0.42","9.94","9.3","+2.25","+24.2","+1.61","149","17'08/31","0.23","9.94","9.3","+2.25","+24.2","+1.61","149"
="2849","安泰銀","15.05","+0.05","+0.33","2017","17'07/12","0.6","13.4","12.8","+2.25","+17.6","+1.65","94","","0","","","","","",""
="2850","新產","53.3","+0.2","+0.38","2017","17'07/07","1.51","26.9","25.4","+27.9","+110","+26.4","90","","0","","","","","",""
="2851","中再保","22.1","+0.4","+1.84","2017","17'06/20","0.5","15.05","14.55","+7.55","+51.9","+7.05","44","","0","","","","","",""
="2852","第一保","16.45","0","0","2017","17'07/27","0.65","14.25","13.6","+2.85","+21","+2.2","77","","0","","","","","",""
="2855","統一證","18.2","-0.2","-1.09","2017","","0","","","","","","","17'08/03","0.41","13.95","13.4","+4.8","","+4.25","21"
="2867","三商壽","5.37","-0.09","-1.65","2017","","0","","","","","","","17'09/14","0.87","15.7","14.8","-9.43","","-10.33","20"
="2880","華南金","21.85","+0.05","+0.23","2017","17'08/17","0.7","17.85","16.35","+5.5","+33.6","+4","160","17'08/17","0.5","17.85","16.35","+5.5","+33.6","+4","160"
="2881","富邦金","62","+0.6","+0.98","2017","17'07/03","2","48.45","46.45","+15.55","+33.5","+13.55","43","","0","","","","","",""
"2881A","富邦特","62.2","0","0","2017","17'07/03","1.71","63.8","62.1","+0.1","+0.16","-1.6","131","","0","","","","","",""
"2881B","富邦金乙特","59.8","0","0","","","","","","","","","","","","","","","","",""
"2881C","富邦金丙特","57.4","0","0","","","","","","","","","","","","","","","","",""
="2882","國泰金","44","+0.4","+0.92","2017","17'07/03","2","50.1","48.1","-4.1","-8.52","-6.1","8","","0","","","","","",""
"2882A","國泰特","58.2","0","0","2017","17'07/03","0.15","63","62.9","-4.7","-7.47","-4.8","137","","0","","","","","",""
"2882B","國泰金乙特","58.7","0","0","","","","","","","","","","","","","","","","",""
="2883","開發金","12.3","0","0","2017","17'07/05","0.5","8.8","8.3","+4","+48.2","+3.5","4","","0","","","","","",""
"2883B","開發金乙特","7.02","0","0","","","","","","","","","","","","","","","","",""
="2884","玉山金","25.95","+0.15","+0.58","2017","17'08/09","0.49","19.6","17.8","+8.15","+45.8","+6.35","106","17'08/09","0.74","18.8","17.8","+8.15","+45.8","+7.15","74"
="2885","元大金","23.45","+0.15","+0.64","2017","17'07/14","0.45","13.7","13.25","+10.2","+77","+9.75","90","","0","","","","","",""
="2886","兆豐金","38.2","+0.55","+1.46","2017","17'08/10","1.42","25.7","24.3","+13.9","+57.2","+12.5","110","","0","","","","","",""
="2887","台新金","18.85","0","0","2017","17'08/16","0.53","13.9","12.8","+6.05","+47.3","+4.95","95","17'08/16","0.43","13.9","12.8","+6.05","+47.3","+4.95","95"
"2887E","台新戊特","49.6","0","0","2017","17'07/11","0.03","51.9","51.9","-2.3","-4.43","-2.3","1","","0","","","","","",""
"2887F","台新戊特二","46.3","-0.15","-0.32","","","","","","","","","","","","","","","","",""
"2887Z1","台新己特","17.1","0","0","","","","","","","","","","","","","","","","",""
="2888","新光金","8.94","+0.02","+0.22","2017","17'07/27","0.2","8.23","8.02","+0.92","+11.5","+0.71","9","","0","","","","","",""
"2888A","新光金甲特","31.6","0","0","","","","","","","","","","","","","","","","",""
"2888B","新光金乙特","31.65","-0.1","-0.31","","","","","","","","","","","","","","","","",""
="2889","國票金","11.8","-0.05","-0.42","2017","17'08/08","0.55","9.64","8.96","+2.84","+31.7","+2.16","112","17'08/08","0.15","9.64","8.96","+2.84","+31.7","+2.16","112"
="2890","永豐金","17.6","+0.1","+0.57","2017","17'09/18","0.34","9.72","9.05","+8.55","+94.5","+7.88","75","17'09/18","0.35","9.72","9.05","+8.55","+94.5","+7.88","75"
="2891","中信金","25.15","+0.2","+0.8","2017","17'07/17","1","20.7","19.7","+5.45","+27.7","+4.45","121","","0","","","","","",""
"2891B","中信金乙特","58.6","+0.1","+0.17","","","","","","","","","","","","","","","","",""
"2891C","中信金丙特","59.1","0","0","","","","","","","","","","","","","","","","",""
="2892","第一金","27.9","+0.1","+0.36","2017","17'08/04","1.2","20.75","19.15","+8.75","+45.7","+7.15","190","17'08/04","0.2","20.75","19.15","+8.75","+45.7","+7.15","190"
