"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="2317","鴻海","107.5","+2.5","+2.38","2021","21'07/22","4","112.5","108.5","-1","-0.92","-5","1","","0","","","","","",""
="2321","東訊","19.2","+0.1","+0.52","2021","","0","","","","","","","","0","","","","","",""
="2323","中環","14.1","-0.7","-4.73","2021","21'09/06","0.7","10.05","9.35","+4.75","+50.8","+4.05","80","","0","","","","","",""
="2324","仁寶","29.55","+0.6","+2.07","2021","21'04/23","1.6","27.4","25.8","+3.75","+14.5","+2.15","511","","0","","","","","",""
="2327","國巨","497","+0.5","+0.1","2021","21'08/02","10.08","560","550","-53","-9.64","-63","2","","0","","","","","",""
="2328","廣宇","43.2","+1.4","+3.35","2021","21'08/30","0.65","39.7","39.05","+4.15","+10.6","+3.5","1","","0","","","","","",""
="2329","華泰","28.1","+0.1","+0.36","2021","","0","","","","","","","","0","","","","","",""
="2330","台積電","578","+1","+0.17","2021","21'12/16","10.5","600","597","-19","-3.18","-22","16","","0","","","","","",""
="2331","精英","30.35","-0.15","-0.49","2021","21'09/10","1","23.4","22.4","+7.95","+35.5","+6.95","2","","0","","","","","",""
="2332","友訊","21.45","-0.25","-1.15","2021","21'07/29","0.3","19.35","19.05","+2.4","+12.6","+2.1","1","","0","","","","","",""
="2337","旺宏","31.85","-0.1","-0.31","2021","21'09/08","1.2","41.5","40.3","-8.45","-21","-9.65","42","","0","","","","","",""
="2338","光罩","79.7","-0.6","-0.75","2021","21'07/27","1.5","111.5","110","-30.3","-27.5","-31.8","1","","0","","","","","",""
="2340","台亞","50.6","-0.9","-1.75","2021","21'06/24","1.39","26.45","25.05","+25.55","+102","+24.15","6","","0","","","","","",""
="2342","茂矽","41.6","-0.8","-1.89","2021","21'10/01","0.5","47.25","46.75","-5.15","-11","-5.65","21","","0","","","","","",""
="2344","華邦電","27.9","+0.4","+1.45","2021","21'07/13","0.2","35","34.8","-6.9","-19.8","-7.1","1","","0","","","","","",""
="2345","智邦","390","+20.5","+5.55","2021","21'08/09","6.5","332.5","326","+64","+19.6","+57.5","438","","0","","","","","",""
="2347","聯強","57.7","+0.7","+1.23","2021","21'06/08","3.3","59.5","56.2","+1.5","+2.67","-1.8","119","","0","","","","","",""
="2348","海悅","70.8","-0.1","-0.14","2021","21'07/30","7","106.5","90.5","-19.7","-21.8","-35.7","72","21'07/30","1","106.5","90.5","-19.7","-21.8","-35.7","72"
"2348A","海悅甲特","35.25","-0.15","-0.42","","","","","","","","","","","","","","","","",""
="2349","錸德","9.43","-0.11","-1.15","2021","","0","","","","","","","","0","","","","","",""
="2351","順德","129.5","-1","-0.77","2021","21'09/16","1.8","129.5","127.5","+2","+1.57","0","1","","0","","","","","",""
="2352","佳世達","48.85","+1.85","+3.94","2021","21'07/22","1.5","30.35","28.85","+20","+69.3","+18.5","11","","0","","","","","",""
="2353","宏碁","33.25","0","0","2021","21'06/30","1.5","30.7","29.2","+4.05","+13.9","+2.55","112","","0","","","","","",""
="2354","鴻準","54","+0.4","+0.75","2021","21'07/22","1.8","63","61.2","-7.2","-11.8","-9","3","","0","","","","","",""
="2355","敬鵬","32.2","+0.05","+0.16","2021","21'08/27","0.5","30.65","30.15","+2.05","+6.8","+1.55","1","","0","","","","","",""
="2356","英業達","47.6","+1.85","+4.04","2021","21'07/15","1.85","27.15","25.3","+22.3","+88.1","+20.45","399","","0","","","","","",""
="2357","華碩","296.5","+0.5","+0.17","2021","21'08/02","26","351","325","-28.5","-8.77","-54.5","56","","0","","","","","",""
="2358","廷鑫","9.62","-0.31","-3.12","2021","21'09/29","0.07","26.25","26.15","-16.53","-63.2","-16.63","2","","0","","","","","",""
="2359","所羅門","36.6","+2.4","+7.02","2021","21'06/28","0.5","17.7","17.2","+19.4","+113","+18.9","22","","0","","","","","",""
="2360","致茂","271.5","+10.5","+4.02","2021","21'06/23","4.5","193","188.5","+83","+44","+78.5","1","","0","","","","","",""
="2362","藍天","33.65","+0.2","+0.6","2021","21'07/20","0.6","30","29.4","+4.25","+14.5","+3.65","11","","0","","","","","",""
="2363","矽統","16.9","-0.2","-1.17","2021","21'08/31","0.8","27.8","25","-8.1","-32.4","-10.9","3","21'08/31","0.8","27.8","25","-8.1","-32.4","-10.9","3"
="2364","倫飛","91.3","-1.2","-1.3","2021","","0","","","","","","","","0","","","","","",""
="2365","昆盈","11.5","-0.25","-2.13","2021","21'08/02","0.3","11.85","11.55","-0.05","-0.43","-0.35","1","","0","","","","","",""
="2367","燿華","17.4","0","0","2021","","0","","","","","","","","0","","","","","",""
="2368","金像電","170","+6.5","+3.98","2021","21'08/05","1.5","72.9","71.4","+98.6","+138","+97.1","1","","0","","","","","",""
="2369","菱生","17.9","+0.1","+0.56","2021","","0","","","","","","","","0","","","","","",""
="2371","大同","54.1","-0.1","-0.18","2021","","0","","","","","","","","0","","","","","",""
="2373","震旦行","76.2","0","0","2021","21'08/02","6","93.8","87.8","-11.6","-13.2","-17.6","","","0","","","","","",""
="2374","佳能","19.8","-0.45","-2.22","2021","21'09/07","0.49","15.45","14.95","+4.85","+32.4","+4.35","9","","0","","","","","",""
="2375","凱美","66.5","-0.3","-0.45","2021","21'09/01","2","101","99","-32.5","-32.8","-34.5","1","","0","","","","","",""
="2376","技嘉","304","+27.5","+9.95","2021","21'07/08","5","113","108","+196","+181","+191","73","","0","","","","","",""
="2377","微星","182","+2.5","+1.39","2021","21'08/23","6.1","122.5","116.5","+65.5","+56.2","+59.5","2","","0","","","","","",""
="2379","瑞昱","394.5","+4","+1.02","2021","21'09/08","14","546","532","-137.5","-25.8","-151.5","47","","0","","","","","",""
="2380","虹光","10.4","-0.2","-1.89","2021","","0","","","","","","","","0","","","","","",""
="2382","廣達","187.5","+14.5","+8.38","2021","21'07/26","5.2","89.4","84.2","+103.3","+123","+98.1","97","","0","","","","","",""
="2383","台光電","297.5","+2.5","+0.85","2021","21'08/26","7","234","227","+70.5","+31.1","+63.5","2","","0","","","","","",""
="2385","群光","103","+2.5","+2.49","2021","21'04/09","5.5","106","100.5","+2.5","+2.49","-3","522","","0","","","","","",""
="2387","精元","41.95","+1.1","+2.69","2021","21'07/23","2","57.5","55.5","-13.55","-24.4","-15.55","1","","0","","","","","",""
="2388","威盛","105","+9.5","+9.95","2021","21'08/19","0.8","49.05","48.25","+56.75","+118","+55.95","4","","0","","","","","",""
="2390","云辰","12.85","-0.35","-2.65","2021","","0","","","","","","","","0","","","","","",""
="2392","正崴","42.8","-0.25","-0.58","2021","21'07/20","2.5","45","42.5","+0.3","+0.71","-2.2","433","","0","","","","","",""
="2393","億光","54.2","-0.1","-0.18","2021","21'08/19","2.25","55.5","53.3","+0.9","+1.69","-1.3","5","","0","","","","","",""
="2395","研華","383","+4","+1.06","2021","21'07/08","7.09","347","340","+43","+12.6","+36","1","","0","","","","","",""
="2397","友通","76.6","-1.4","-1.79","2021","21'07/22","3","67.2","64.2","+12.4","+19.3","+9.4","397","","0","","","","","",""
="2399","映泰","26.75","+1.55","+6.15","2021","21'08/17","0.4","22.25","21.85","+4.9","+22.4","+4.5","1","","0","","","","","",""
="2401","凌陽","29.2","+0.4","+1.39","2021","21'08/17","0.53","37.5","36.95","-7.75","-21","-8.3","1","","0","","","","","",""
="2402","毅嘉","34.5","-0.5","-1.43","2021","21'07/29","0.5","19.35","18.85","+15.65","+83","+15.15","1","","0","","","","","",""
="2404","漢唐","219.5","-2","-0.9","2021","21'06/18","17","237.5","220.5","-1","-0.45","-18","417","","0","","","","","",""
="2405","輔信","13.25","-0.2","-1.49","2021","","0","","","","","","","","0","","","","","",""
="2406","國碩","17.05","-0.4","-2.29","2021","","0","","","","","","","","0","","","","","",""
="2408","南亞科","70.1","+0.2","+0.29","2021","21'08/05","1.3","75.5","74.2","-4.1","-5.53","-5.4","1","","0","","","","","",""
="2409","友達","19.05","-0.2","-1.04","2021","21'06/24","0.3","24.2","23.9","-4.85","-20.3","-5.15","1","","0","","","","","",""
="2412","中華電","115","0","0","2021","21'08/25","4.31","115.5","111","+4","+3.6","-0.5","82","","0","","","","","",""
="2413","環科","33.45","-0.7","-2.05","2021","","0","","","","","","","","0","","","","","",""
="2414","精技","35.95","+0.1","+0.28","2021","21'09/13","1.8","34.75","32.95","+3","+9.1","+1.2","3","","0","","","","","",""
="2415","錩新","28.8","+0.45","+1.59","2021","21'08/04","0.5","49.35","48.85","-20.05","-41","-20.55","1","","0","","","","","",""
="2417","圓剛","21.05","-0.15","-0.71","2021","21'07/23","2","39.2","37.2","-16.15","-43.4","-18.15","","","0","","","","","",""
="2419","仲琦","38.8","-1.15","-2.88","2021","21'08/12","1","19.6","18.6","+20.2","+109","+19.2","32","","0","","","","","",""
="2420","新巨","46.35","+0.1","+0.22","2021","21'10/19","2.55","42.95","40.4","+5.95","+14.7","+3.4","14","","0","","","","","",""
="2421","建準","93.8","+3.1","+3.42","2021","21'07/21","2.4","46.5","44.1","+49.7","+113","+47.3","88","","0","","","","","",""
="2423","固緯","35","-0.25","-0.71","2021","21'07/22","1.2","25.35","24.15","+10.85","+44.9","+9.65","8","","0","","","","","",""
="2424","隴華","55.8","+4","+7.72","2021","","0","","","","","","","","0","","","","","",""
="2425","承啟","42.15","+1.25","+3.06","2021","21'08/13","0.5","27.75","27.25","+14.9","+54.7","+14.4","2","","0","","","","","",""
="2426","鼎元","18.55","-0.35","-1.85","2021","21'07/15","0.75","27.4","26.65","-8.1","-30.4","-8.85","1","","0","","","","","",""
="2427","三商電","29.2","-0.15","-0.51","2021","21'08/27","0.3","10.65","10.35","+18.85","+182","+18.55","3","","0","","","","","",""
="2428","興勤","163.5","-1","-0.61","2021","21'08/26","5.5","212.5","207","-43.5","-21","-49","","","0","","","","","",""
="2429","銘旺科","20.8","+0.05","+0.24","2021","","0","","","","","","","","0","","","","","",""
="2430","燦坤","42.9","-0.4","-0.92","2021","21'05/17","1.55","29.4","27.85","+15.05","+54","+13.5","4","","0","","","","","",""
="2431","聯昌","11.35","-0.2","-1.73","2021","21'09/14","0.25","11.75","11.5","-0.15","-1.3","-0.4","4","","0","","","","","",""
="2432","倚天酷碁-創","45","0","0","","","","","","","","","","","","","","","","",""
="2433","互盛電","50.8","+0.7","+1.4","2021","21'08/06","3.6","54.6","51","-0.2","-0.39","-3.8","","","0","","","","","",""
="2434","統懋","30.45","-0.05","-0.16","2021","","0","","","","","","","","0","","","","","",""
="2436","偉詮電","58","-0.3","-0.51","2021","21'07/23","1.6","91","89.4","-31.4","-35.1","-33","1","","0","","","","","",""
="2438","翔耀","23.95","+1.15","+5.04","2021","","0","","","","","","","","0","","","","","",""
="2439","美律","92.9","-0.5","-0.54","2021","21'08/25","5.07","103.5","98.4","-5.5","-5.59","-10.6","74","","0","","","","","",""
="2440","太空梭","11.65","+0.05","+0.43","2021","","0","","","","","","","","0","","","","","",""
="2441","超豐","58","0","0","2021","21'08/26","3.1","91","87.9","-29.9","-34","-33","5","","0","","","","","",""
="2442","新美齊","17.55","-0.1","-0.57","2021","21'11/08","0.1","11.8","11.45","+6.1","+53.3","+5.75","3","21'11/08","0.2","11.8","11.45","+6.1","+53.3","+5.75","3"
="2443","昶虹","3.65","+0.1","+2.82","2021","","0","","","","","","","","0","","","","","",""
="2444","兆勁","14.25","-0.8","-5.32","2021","","0","","","","","","","","0","","","","","",""
="2449","京元電子","62.2","+2.8","+4.71","2021","21'08/19","2","45","43","+19.2","+44.7","+17.2","6","","0","","","","","",""
="2450","神腦","34.1","-0.3","-0.87","2021","21'06/23","1.5","34","32.5","+1.6","+4.92","+0.1","119","","0","","","","","",""
="2451","創見","70.9","-0.2","-0.28","2021","21'07/05","3.05","73.3","70.3","+0.6","+0.85","-2.4","1","","0","","","","","",""
="2453","凌群","67.1","+0.4","+0.6","2021","21'08/27","1.5","24.7","23.2","+43.9","+189","+42.4","47","","0","","","","","",""
="2454","聯發科","685","-1","-0.15","2021","21'07/06","37","957","920","-235","-25.5","-272","9","","0","","","","","",""
="2455","全新","123.5","-1.5","-1.2","2021","21'08/13","2.59","126","123.5","0","0","-2.5","9","","0","","","","","",""
="2457","飛宏","72","0","0","2021","","0","","","","","","","","0","","","","","",""
="2458","義隆","106","-0.5","-0.47","2021","21'07/22","9","193","184","-78","-42.4","-87","4","","0","","","","","",""
="2459","敦吉","56.3","+0.8","+1.44","2021","21'07/07","3.3","57.5","54.2","+2.1","+3.87","-1.2","90","","0","","","","","",""
="2460","建通","24.65","+0.5","+2.07","2021","","0","","","","","","","","0","","","","","",""
="2461","光群雷","21.35","-0.15","-0.7","2021","21'09/03","1.5","23.85","23.3","-1.95","-8.37","-2.5","58","","0","","","","","",""
="2462","良得電","30.1","-0.25","-0.82","2021","21'08/06","0.8","29.1","28.3","+1.8","+6.36","+1","1","","0","","","","","",""
="2464","盟立","36.5","-0.6","-1.62","2021","21'08/16","2","43.2","41.2","-4.7","-11.4","-6.7","20","","0","","","","","",""
="2465","麗臺","34.5","-0.85","-2.4","2021","","0","","","","","","","","0","","","","","",""
="2466","冠西電","37.5","-0.1","-0.27","2021","","0","","","","","","","21'09/28","0.3","42.7","41.45","-3.95","","-5.2","422"
="2467","志聖","46.2","-0.7","-1.49","2021","21'08/03","2.51","58.8","55.2","-9","-16.3","-12.6","","21'08/03","0.2","58.8","55.2","-9","-16.3","-12.6",""
="2468","華經","30.9","-1.35","-4.19","2021","21'08/19","0.4","13.1","12.7","+18.2","+143","+17.8","10","","0","","","","","",""
="2471","資通","57.5","+0.3","+0.52","2021","21'08/23","1.5","24.9","23.4","+34.1","+146","+32.6","56","","0","","","","","",""
="2472","立隆電","60.5","-0.8","-1.31","2021","21'09/01","2.94","71.8","68.9","-8.4","-12.2","-11.3","368","","0","","","","","",""
="2474","可成","174","+1","+0.58","2021","21'08/31","12","179","167","+7","+4.19","-5","230","","0","","","","","",""
="2476","鉅祥","49.5","-0.3","-0.6","2021","21'08/03","1.2","57.3","56.1","-6.6","-11.8","-7.8","1","","0","","","","","",""
="2477","美隆電","20.45","+0.05","+0.25","2021","21'08/10","1.45","32.7","31.25","-10.8","-34.6","-12.25","75","","0","","","","","",""
="2478","大毅","47.65","-0.15","-0.31","2021","21'07/29","3","71.2","68.2","-20.55","-30.1","-23.55","","","0","","","","","",""
="2480","敦陽科","118","0","0","2021","21'06/24","4.3","71.5","67.2","+50.8","+75.6","+46.5","90","","0","","","","","",""
="2481","強茂","76.3","-2.7","-3.42","2021","21'08/05","1.5","113","111.5","-35.2","-31.6","-36.7","1","","0","","","","","",""
="2482","連宇","68.5","-0.5","-0.72","2021","","0","","","","","","","","0","","","","","",""
="2483","百容","25.15","-0.05","-0.2","2021","21'03/31","0.7","20.9","20.2","+4.95","+24.5","+4.25","5","","0","","","","","",""
="2484","希華","34.5","+0.05","+0.15","2021","21'08/30","1","35.65","34.65","-0.15","-0.43","-1.15","3","","0","","","","","",""
="2485","兆赫","20.15","-0.45","-2.18","2021","","0","","","","","","","","0","","","","","",""
="2486","一詮","50.6","+0.65","+1.3","2021","","0","","","","","","","","0","","","","","",""
="2488","漢平","33.95","-0.15","-0.44","2021","21'09/22","1.5","29.6","28.1","+5.85","+20.8","+4.35","218","","0","","","","","",""
="2489","瑞軒","14.3","-0.5","-3.38","2021","21'11/19","0.14","18.05","17.9","-3.6","-20.1","-3.75","1","","0","","","","","",""
="2491","吉祥全","15.45","-0.05","-0.32","2021","21'09/17","0.4","23.6","23.2","-7.75","-33.4","-8.15","1","","0","","","","","",""
="2492","華新科","95.6","-1","-1.04","2021","21'08/30","6.01","189","183","-87.4","-47.8","-93.4","","","0","","","","","",""
="2493","揚博","58.3","-1.4","-2.35","2021","21'07/08","2.5","39.65","37.15","+21.15","+56.9","+18.65","41","","0","","","","","",""
="2495","普安","23.1","-0.3","-1.28","2021","21'08/25","0.3","15.85","15.55","+7.55","+48.6","+7.25","1","","0","","","","","",""
="2496","卓越","52.2","-0.6","-1.14","2021","21'07/16","4.52","58.8","54.3","-2.1","-3.87","-6.6","435","","0","","","","","",""
="2497","怡利電","74.8","+1.5","+2.05","2021","","0","","","","","","","","0","","","","","",""
="2498","宏達電","57.7","-0.3","-0.52","2021","","0","","","","","","","","0","","","","","",""
="2501","國建","16.2","0","0","2021","21'08/17","1","20","19","-2.8","-14.7","-3.8","","","0","","","","","",""
="2504","國產","26.45","-0.2","-0.75","2021","21'07/26","1.5","25.5","24","+2.45","+10.2","+0.95","47","","0","","","","","",""
="2505","國揚","17.35","-0.2","-1.14","2021","21'11/24","2","25.25","24.25","-6.9","-28.5","-7.9","","","0","","","","","",""
="2506","太設","9.21","0","0","2021","21'06/29","0.4","10.7","10.3","-1.09","-10.6","-1.49","","","0","","","","","",""
="2509","全坤建","15.5","-0.3","-1.9","2021","21'08/11","1.5","20.7","19.2","-3.7","-19.3","-5.2","417","","0","","","","","",""
="2511","太子","11.7","-0.15","-1.27","2021","21'08/24","0.4","12.8","12.4","-0.7","-5.65","-1.1","4","","0","","","","","",""
="2514","龍邦","16.55","0","0","2021","","0","","","","","","","","0","","","","","",""
="2515","中工","11.25","-0.15","-1.32","2021","21'09/22","0.23","9.08","8.84","+2.41","+27.3","+2.17","31","","0","","","","","",""
="2516","新建","5.33","-0.06","-1.11","2021","","0","","","","","","","","0","","","","","",""
="2520","冠德","30.1","-0.15","-0.5","2021","21'08/09","2.4","43.8","37.65","-7.55","-20.1","-13.7","","21'08/09","1","43.8","37.65","-7.55","-20.1","-13.7",""
="2524","京城","31.4","-0.3","-0.95","2021","","0","","","","","","","","0","","","","","",""
="2527","宏璟","24","-0.1","-0.41","2021","21'08/23","1.4","27","25.6","-1.6","-6.25","-3","2","","0","","","","","",""
="2528","皇普","26.5","+0.2","+0.76","2021","","0","","","","","","","","0","","","","","",""
="2530","華建","23.55","-0.25","-1.05","2021","","0","","","","","","","","0","","","","","",""
="2534","宏盛","21.9","-0.1","-0.45","2021","21'08/06","1","20.75","19.75","+2.15","+10.9","+1.15","18","","0","","","","","",""
="2535","達欣工","32.9","-0.05","-0.15","2021","21'07/12","2.51","34.8","32.3","+0.6","+1.86","-1.9","169","","0","","","","","",""
="2536","宏普","26.6","+0.15","+0.57","2021","21'08/24","1.2","21.6","20.4","+6.2","+30.4","+5","7","","0","","","","","",""
="2537","聯上發","7.11","-0.03","-0.42","2021","21'08/05","0.4","10.05","9.65","-2.54","-26.3","-2.94","1","","0","","","","","",""
="2538","基泰","12.15","-0.05","-0.41","2021","21'08/17","0.5","12.1","11.6","+0.55","+4.74","+0.05","9","","0","","","","","",""
="2539","櫻花建","44.1","+0.25","+0.57","2021","21'09/22","0.2","34.25","29.9","+14.2","+47.5","+9.85","217","21'09/22","1.4","34.25","29.9","+14.2","+47.5","+9.85","217"
="2540","愛山林","87","-1.6","-1.81","2021","21'10/26","1","90","80.9","+6.1","+7.54","-3","84","21'10/26","1","90","80.9","+6.1","+7.54","-3","84"
="2542","興富發","42.95","-0.05","-0.12","2021","21'09/24","2","46.8","44.8","-1.85","-4.13","-3.85","35","","0","","","","","",""
="2543","皇昌","9.99","+0.1","+1.01","2021","","0","","","","","","","","0","","","","","",""
="2545","皇翔","39.9","-0.25","-0.62","2021","21'08/23","4.5","43.65","39.15","+0.75","+1.92","-3.75","136","","0","","","","","",""
="2546","根基","71.4","+0.2","+0.28","2021","21'08/09","3.6","48","44.4","+27","+60.8","+23.4","21","","0","","","","","",""
="2547","日勝生","9.1","0","0","2021","21'08/25","0.62","10.95","10.35","-1.25","-12.1","-1.85","89","","0","","","","","",""
="2548","華固","90.1","-0.2","-0.22","2021","21'06/09","7","92.9","85.9","+4.2","+4.89","-2.8","108","","0","","","","","",""
="2597","潤弘","102.5","-3.5","-3.3","2021","21'07/20","6.5","171.5","165","-62.5","-37.9","-69","","21'08/31","3.7","149","109","-6.5","-3.94","-46.5","137"
="2601","益航","8.63","-0.1","-1.15","2021","","0","","","","","","","","0","","","","","",""
="2603","長榮","100.5","-3.5","-3.37","2021","21'08/18","2.49","126.5","124","-23.5","-19","-26","1","","0","","","","","",""
="2605","新興","19.05","-0.35","-1.8","2021","21'07/21","0.5","41.35","40.85","-21.8","-53.4","-22.3","1","","0","","","","","",""
="2606","裕民","42.95","-0.5","-1.15","2021","21'07/29","1.2","62.3","61.1","-18.15","-29.7","-19.35","1","","0","","","","","",""
="2607","榮運","28.2","-0.4","-1.4","2021","21'08/11","0.3","32.75","32.45","-4.25","-13.1","-4.55","3","","0","","","","","",""
="2608","嘉里大榮","38.5","0","0","2021","21'08/05","1.68","56.2","54.5","-16","-29.4","-17.7","25","","0","","","","","",""
="2609","陽明","46.25","-2.15","-4.44","2021","","0","","","","","","","","0","","","","","",""
="2610","華航","27.3","+0.25","+0.92","2021","","0","","","","","","","","0","","","","","",""
="2611","志信","12.85","-0.3","-2.28","2021","","0","","","","","","","","0","","","","","",""
="2612","中航","40.9","-0.6","-1.45","2021","21'07/08","1.6","74.5","72.9","-32","-43.9","-33.6","1","","0","","","","","",""
="2613","中櫃","21.2","0","0","2021","21'03/12","0.2","18.4","18.2","+3","+16.5","+2.8","2","","0","","","","","",""
="2614","東森","17.85","-0.3","-1.65","2021","21'04/16","0.8","17.9","17.1","+0.75","+4.39","-0.05","3","","0","","","","","",""
="2615","萬海","51.6","-2","-3.73","2021","21'09/07","1","211","191","-139.4","-73","-159.4","2","21'09/07","1","211","191","-139.4","-73","-159.4","2"
="2616","山隆","32.65","+0.1","+0.31","2021","21'07/23","2.2","38.3","36.1","-3.45","-9.56","-5.65","150","","0","","","","","",""
="2617","台航","30.7","-0.5","-1.6","2021","21'07/27","0.9","48","47.1","-16.4","-34.8","-17.3","1","","0","","","","","",""
="2618","長榮航","40.9","+0.6","+1.49","2021","","0","","","","","","","","0","","","","","",""
="2630","亞航","49.8","-1.1","-2.16","2021","21'10/08","0.14","18","17.85","+31.95","+179","+31.8","16","21'11/30","0.4","18.95","18.2","+31.6","+177","+30.85","1"
="2633","台灣高鐵","30.8","-0.4","-1.28","2021","21'08/16","1.05","30","28.95","+1.85","+6.39","+0.8","8","","0","","","","","",""
="2634","漢翔","57.2","-0.5","-0.87","2021","21'09/03","0.2","28.9","28.7","+28.5","+99.3","+28.3","1","","0","","","","","",""
="2636","台驊投控","68.1","-2.9","-4.08","2021","21'09/03","3.02","177","174","-105.9","-60.9","-108.9","","","0","","","","","",""
="2637","慧洋-KY","46.6","-1","-2.1","2021","21'07/19","1.5","88","86.5","-39.9","-46.1","-41.4","1","","0","","","","","",""
="2642","宅配通","41.55","-0.55","-1.31","2021","21'08/27","1.8","80.8","79","-37.45","-47.4","-39.25","9","","0","","","","","",""
="2645","長榮航太","110.5","-1.5","-1.34","","","","","","","","","","","","","","","","",""
="2701","萬企","14.2","-0.5","-3.4","2021","21'09/22","0.25","11.9","11.65","+2.55","+21.9","+2.3","4","","0","","","","","",""
="2702","華園","24.8","-0.6","-2.36","2021","","0","","","","","","","","0","","","","","",""
="2704","國賓","51.7","0","0","2021","","0","","","","","","","","0","","","","","",""
="2705","六福","22.45","-0.8","-3.44","2021","","0","","","","","","","","0","","","","","",""
="2706","第一店","16.85","-0.5","-2.88","2021","21'10/06","0.15","14.2","14.05","+2.8","+19.9","+2.65","2","","0","","","","","",""
="2707","晶華","257.5","-5.5","-2.09","2021","21'09/23","4.39","142.5","138","+119.5","+86.6","+115","1","","0","","","","","",""
="2712","遠雄來","38.7","-1","-2.52","2021","21'08/30","0.7","38.1","37.4","+1.3","+3.48","+0.6","2","","0","","","","","",""
="2722","夏都","78.2","-6.8","-8","2021","21'06/03","0.5","29.1","28.6","+49.6","+173","+49.1","1","","0","","","","","",""
="2723","美食-KY","127.5","-5.5","-4.14","2021","21'07/27","4","157.5","153.5","-26","-16.9","-30","48","","0","","","","","",""
="2727","王品","292.5","-4.5","-1.52","2021","21'08/23","4.36","130.5","126","+166.5","+132","+162","1","","0","","","","","",""
="2731","雄獅","161","+0.5","+0.31","2021","","0","","","","","","","","0","","","","","",""
="2739","寒舍","55.6","-1.9","-3.3","2021","","0","","","","","","","","0","","","","","",""
="2748","雲品","82","-1.8","-2.15","2021","21'09/16","1","41","40","+42","+105","+41","1","","0","","","","","",""
="2753","八方雲集","171.5","-1.5","-0.87","2021","21'12/16","8.77","130.5","128","+43.5","+34","+41","20","","0","","","","","",""
="2801","彰銀","18.55","0","0","2021","21'08/31","0.36","17","16.45","+2.1","+12.8","+1.55","54","21'08/31","0.1","17","16.45","+2.1","+12.8","+1.55","54"
="2809","京城銀","36.05","-0.05","-0.14","2021","21'06/03","1.8","41.65","39.85","-3.8","-9.54","-5.6","50","","0","","","","","",""
="2812","台中銀","15.5","+0.05","+0.32","2021","21'08/31","0.24","12.2","11.45","+4.05","+35.4","+3.3","55","21'08/31","0.45","12.2","11.45","+4.05","+35.4","+3.3","55"
="2816","旺旺保","19","+0.05","+0.26","2021","21'08/19","0.8","20.5","19.7","-0.7","-3.55","-1.5","102","","0","","","","","",""
="2820","華票","14.65","-0.1","-0.68","2021","21'08/03","0.87","17","16.15","-1.5","-9.29","-2.35","55","","0","","","","","",""
="2832","台產","22.75","-0.05","-0.22","2021","21'06/18","1.1","21.7","20.6","+2.15","+10.4","+1.05","459","","0","","","","","",""
="2834","臺企銀","14.05","-0.15","-1.06","2021","21'09/08","0.1","9.82","9.4","+4.65","+49.5","+4.23","49","21'09/08","0.34","9.82","9.4","+4.65","+49.5","+4.23","49"
="2836","高雄銀","12.35","0","0","2021","21'09/08","0.45","11.95","11.3","+1.05","+9.29","+0.4","102","21'09/08","0.75","11.95","11.3","+1.05","+9.29","+0.4","102"
"2836A","高雄銀甲特","21.75","+0.15","+0.69","","","","","","","","","","","","","","","","",""
="2838","聯邦銀","16.25","-0.15","-0.91","2021","","0","","","","","","","21'09/01","0.63","12.25","11.5","+4.75","","+4","53"
"2838A","聯邦銀甲特","51","+0.1","+0.2","2021","21'08/09","2.4","53.5","51.1","-0.1","-0.2","-2.5","157","","0","","","","","",""
="2845","遠東銀","11.55","-0.05","-0.43","2021","21'09/17","0.33","11.1","10.55","+1","+9.48","+0.45","79","21'09/17","0.19","11.1","10.55","+1","+9.48","+0.45","79"
="2849","安泰銀","15.05","+0.05","+0.33","2021","21'08/03","0.73","16.8","16.05","-1","-6.23","-1.75","24","","0","","","","","",""
="2850","新產","53.3","+0.2","+0.38","2021","21'07/28","1.95","43.1","41.15","+12.15","+29.5","+10.2","24","","0","","","","","",""
="2851","中再保","22.1","+0.4","+1.84","2021","21'08/02","1.3","30.05","28.75","-6.65","-23.1","-7.95","17","","0","","","","","",""
="2852","第一保","16.45","0","0","2021","21'09/13","0.35","13.5","13.15","+3.3","+25.1","+2.95","29","","0","","","","","",""
="2855","統一證","18.2","-0.2","-1.09","2021","21'08/26","1.5","26.15","23.7","-5.5","-23.2","-7.95","","21'08/26","0.4","26.15","23.7","-5.5","-23.2","-7.95",""
="2867","三商壽","5.37","-0.09","-1.65","2021","","0","","","","","","","21'10/12","0.14","9.33","9.19","-3.82","","-3.96","3"
="2880","華南金","21.85","+0.05","+0.23","2021","21'09/16","0.26","21.1","20.3","+1.55","+7.64","+0.75","42","21'09/16","0.26","21.1","20.3","+1.55","+7.64","+0.75","42"
="2881","富邦金","62","+0.6","+0.98","2021","21'07/26","3","85","82","-20","-24.4","-23","27","21'09/06","1","84.8","77.1","-15.1","-18.4","-22.8",""
"2881A","富邦特","62.2","0","0","2021","21'07/26","2.46","63","60.5","+1.7","+2.81","-0.8","80","","0","","","","","",""
