"代號","名稱","成交","漲跌價","漲跌幅","股利發放年度","除息交易日","現金股利","除息前價格","除息參考價","除息至今漲跌價","除息至今漲跌幅","填息貼息(元)","填息花費日數","除權交易日","股票股利","除權前價格","除權參考價","除權至今漲跌價","除權至今漲跌幅","填權貼權(元)","填權花費日數"
="2337","旺宏","31.85","-0.1","-0.31","2020","20'07/24","1.19","32.55","31.35","+0.5","+1.59","-0.7","32","","0","","","","","",""
="2338","光罩","79.7","-0.6","-0.75","2020","20'07/09","1","28.9","27.9","+51.8","+186","+50.8","1","","0","","","","","",""
="2340","台亞","50.6","-0.9","-1.75","2020","","0","","","","","","","","0","","","","","",""
="2342","茂矽","41.6","-0.8","-1.89","2020","","0","","","","","","","","0","","","","","",""
="2344","華邦電","27.9","+0.4","+1.45","2020","20'07/02","0.1","13.55","13.45","+14.45","+107","+14.35","1","","0","","","","","",""
="2345","智邦","390","+20.5","+5.55","2020","20'07/23","6.19","247","241","+149","+61.8","+143","10","","0","","","","","",""
="2347","聯強","57.7","+0.7","+1.23","2020","20'06/16","2.6","46.1","43.5","+14.2","+32.6","+11.6","45","","0","","","","","",""
="2348","海悅","70.8","-0.1","-0.14","2020","20'07/13","4.33","78.8","74.5","-3.7","-4.97","-8","12","","0","","","","","",""
"2348A","海悅甲特","35.25","-0.15","-0.42","","","","","","","","","","","","","","","","",""
="2349","錸德","9.43","-0.11","-1.15","2020","","0","","","","","","","","0","","","","","",""
="2351","順德","129.5","-1","-0.77","2020","20'07/30","1.8","47","45.2","+84.3","+187","+82.5","6","","0","","","","","",""
="2352","佳世達","48.85","+1.85","+3.94","2020","20'07/23","0.75","18.55","17.8","+31.05","+174","+30.3","18","","0","","","","","",""
="2353","宏碁","33.25","0","0","2020","20'07/02","0.78","17.9","17.1","+16.15","+94.4","+15.35","6","","0","","","","","",""
="2354","鴻準","54","+0.4","+0.75","2020","20'07/23","2.5","58","55.5","-1.5","-2.7","-4","119","","0","","","","","",""
="2355","敬鵬","32.2","+0.05","+0.16","2020","20'07/28","1","27.2","26.2","+6","+22.9","+5","39","","0","","","","","",""
="2356","英業達","47.6","+1.85","+4.04","2020","20'07/15","1.3","27.7","26.4","+21.2","+80.3","+19.9","174","","0","","","","","",""
="2357","華碩","296.5","+0.5","+0.17","2020","20'06/24","14","246.5","232.5","+64","+27.5","+50","36","","0","","","","","",""
="2358","廷鑫","9.62","-0.31","-3.12","2020","20'09/16","0.2","15.3","15.1","-5.48","-36.3","-5.68","1","","0","","","","","",""
="2359","所羅門","36.6","+2.4","+7.02","2020","20'06/22","0.8","21.5","20.7","+15.9","+76.8","+15.1","7","","0","","","","","",""
="2360","致茂","271.5","+10.5","+4.02","2020","20'07/24","3.01","185.5","182.5","+89","+48.8","+86","103","","0","","","","","",""
="2362","藍天","33.65","+0.2","+0.6","2020","20'07/09","0.4","30.65","30.25","+3.4","+11.2","+3","10","","0","","","","","",""
="2363","矽統","16.9","-0.2","-1.17","2020","20'09/23","0.35","12.95","11.05","+5.85","+52.9","+3.95","11","20'09/23","1.39","12.95","11.05","+5.85","+52.9","+3.95","11"
="2364","倫飛","91.3","-1.2","-1.3","2020","","0","","","","","","","","0","","","","","",""
="2365","昆盈","11.5","-0.25","-2.13","2020","20'07/28","0.42","8.82","8.4","+3.1","+36.9","+2.68","14","","0","","","","","",""
="2367","燿華","17.4","0","0","2020","20'08/21","0.8","21.7","20.9","-3.5","-16.7","-4.3","1","","0","","","","","",""
="2368","金像電","170","+6.5","+3.98","2020","","0","","","","","","","","0","","","","","",""
="2369","菱生","17.9","+0.1","+0.56","2020","","0","","","","","","","","0","","","","","",""
="2371","大同","54.1","-0.1","-0.18","2020","","0","","","","","","","","0","","","","","",""
="2373","震旦行","76.2","0","0","2020","20'07/08","6","94.5","88.5","-12.3","-13.9","-18.3","169","","0","","","","","",""
="2374","佳能","19.8","-0.45","-2.22","2020","20'07/27","0.3","12.7","12.4","+7.4","+59.7","+7.1","6","","0","","","","","",""
="2375","凱美","66.5","-0.3","-0.45","2020","20'06/22","0.5","36.2","35.7","+30.8","+86.3","+30.3","23","","0","","","","","",""
="2376","技嘉","304","+27.5","+9.95","2020","20'07/15","2.2","73.7","71.5","+232.5","+325","+230.3","2","","0","","","","","",""
="2377","微星","182","+2.5","+1.39","2020","20'08/24","4.2","149","145","+37","+25.5","+33","9","","0","","","","","",""
="2379","瑞昱","394.5","+4","+1.02","2020","20'09/08","11","381.5","370.5","+24","+6.48","+13","1","","0","","","","","",""
="2380","虹光","10.4","-0.2","-1.89","2020","","0","","","","","","","","0","","","","","",""
="2382","廣達","187.5","+14.5","+8.38","2020","20'08/03","3.7","81.8","78.1","+109.4","+140","+105.7","10","","0","","","","","",""
="2383","台光電","297.5","+2.5","+0.85","2020","20'09/07","5.76","169","163","+134.5","+82.5","+128.5","49","","0","","","","","",""
="2385","群光","103","+2.5","+2.49","2020","20'04/09","5.9","82.8","76.9","+26.1","+33.9","+20.2","7","","0","","","","","",""
="2387","精元","41.95","+1.1","+2.69","2020","20'09/17","1","70.3","69.3","-27.35","-39.5","-28.35","1","","0","","","","","",""
="2388","威盛","105","+9.5","+9.95","2020","","0","","","","","","","","0","","","","","",""
="2390","云辰","12.85","-0.35","-2.65","2020","","0","","","","","","","","0","","","","","",""
="2392","正崴","42.8","-0.25","-0.58","2020","20'07/22","2.5","43.5","41","+1.8","+4.39","-0.7","21","","0","","","","","",""
="2393","億光","54.2","-0.1","-0.18","2020","20'08/04","1.4","35.65","34.25","+19.95","+58.2","+18.55","10","","0","","","","","",""
="2395","研華","383","+4","+1.06","2020","20'07/31","7.79","345.5","307","+76","+24.8","+37.5","98","20'07/31","1","345.5","307","+76","+24.8","+37.5","98"
="2397","友通","76.6","-1.4","-1.79","2020","20'07/16","5","84.8","79.8","-3.2","-4.01","-8.2","","","0","","","","","",""
="2399","映泰","26.75","+1.55","+6.15","2020","","0","","","","","","","","0","","","","","",""
="2401","凌陽","29.2","+0.4","+1.39","2020","20'07/13","0.3","12.3","12","+17.2","+143","+16.9","1","","0","","","","","",""
="2402","毅嘉","34.5","-0.5","-1.43","2020","20'07/16","0.5","13.85","13.35","+21.15","+158","+20.65","1","","0","","","","","",""
="2404","漢唐","219.5","-2","-0.9","2020","20'06/17","13","224","211","+8.5","+4.03","-4.5","17","","0","","","","","",""
="2405","輔信","13.25","-0.2","-1.49","2020","","0","","","","","","","","0","","","","","",""
="2406","國碩","17.05","-0.4","-2.29","2020","","0","","","","","","","","0","","","","","",""
="2408","南亞科","70.1","+0.2","+0.29","2020","20'07/02","1.5","61","59.5","+10.6","+17.8","+9.1","6","","0","","","","","",""
="2409","友達","19.05","-0.2","-1.04","2020","","0","","","","","","","","0","","","","","",""
="2412","中華電","115","0","0","2020","20'07/02","4.23","116.5","112.5","+2.5","+2.22","-1.5","265","","0","","","","","",""
="2413","環科","33.45","-0.7","-2.05","2020","","0","","","","","","","","0","","","","","",""
="2414","精技","35.95","+0.1","+0.28","2020","20'07/23","1.5","29.4","27.9","+8.05","+28.9","+6.55","188","","0","","","","","",""
="2415","錩新","28.8","+0.45","+1.59","2020","20'07/02","0.5","17.7","17.2","+11.6","+67.4","+11.1","4","","0","","","","","",""
="2417","圓剛","21.05","-0.15","-0.71","2020","20'07/06","0.1","28.95","28.85","-7.8","-27","-7.9","1","","0","","","","","",""
="2419","仲琦","38.8","-1.15","-2.88","2020","20'07/16","0.8","22.6","21.8","+17","+78","+16.2","15","","0","","","","","",""
="2420","新巨","46.35","+0.1","+0.22","2020","20'09/11","2","34.85","32.85","+13.5","+41.1","+11.5","78","","0","","","","","",""
="2421","建準","93.8","+3.1","+3.42","2020","20'07/08","2","52.8","50.8","+43","+84.6","+41","11","","0","","","","","",""
="2423","固緯","35","-0.25","-0.71","2020","20'07/01","1.5","24.65","23.15","+11.85","+51.2","+10.35","177","","0","","","","","",""
="2424","隴華","55.8","+4","+7.72","2020","","0","","","","","","","","0","","","","","",""
="2425","承啟","42.15","+1.25","+3.06","2020","20'07/08","0.3","24.95","24.65","+17.5","+71","+17.2","1","","0","","","","","",""
="2426","鼎元","18.55","-0.35","-1.85","2020","20'06/23","0.3","13.85","13.55","+5","+36.9","+4.7","5","","0","","","","","",""
="2427","三商電","29.2","-0.15","-0.51","2020","20'07/21","0.35","10.95","10.6","+18.6","+175","+18.25","89","","0","","","","","",""
="2428","興勤","163.5","-1","-0.61","2020","20'08/27","4.2","117.5","113.5","+50","+44.1","+46","5","","0","","","","","",""
="2429","銘旺科","20.8","+0.05","+0.24","2020","","0","","","","","","","","0","","","","","",""
="2430","燦坤","42.9","-0.4","-0.92","2020","20'06/19","1","19.2","18.2","+24.7","+136","+23.7","6","","0","","","","","",""
="2431","聯昌","11.35","-0.2","-1.73","2020","","0","","","","","","","","0","","","","","",""
="2432","倚天酷碁-創","45","0","0","","","","","","","","","","","","","","","","",""
="2433","互盛電","50.8","+0.7","+1.4","2020","20'07/06","3.8","55.8","52","-1.2","-2.31","-5","","","0","","","","","",""
="2434","統懋","30.45","-0.05","-0.16","2020","","0","","","","","","","","0","","","","","",""
="2436","偉詮電","58","-0.3","-0.51","2020","20'07/01","1.5","28.1","26.6","+31.4","+118","+29.9","3","","0","","","","","",""
="2438","翔耀","23.95","+1.15","+5.04","2020","","0","","","","","","","","0","","","","","",""
="2439","美律","92.9","-0.5","-0.54","2020","20'08/27","7.7","165","157.5","-64.6","-41","-72.1","650","","0","","","","","",""
="2440","太空梭","11.65","+0.05","+0.43","2020","","0","","","","","","","","0","","","","","",""
="2441","超豐","58","0","0","2020","20'08/26","2.3","52.9","50.6","+7.4","+14.6","+5.1","7","","0","","","","","",""
="2442","新美齊","17.55","-0.1","-0.57","2020","","0","","","","","","","","0","","","","","",""
="2443","昶虹","3.65","+0.1","+2.82","2020","","0","","","","","","","","0","","","","","",""
="2444","兆勁","14.25","-0.8","-5.32","2020","","0","","","","","","","","0","","","","","",""
="2449","京元電子","62.2","+2.8","+4.71","2020","20'07/13","1.8","38.55","36.75","+25.45","+69.3","+23.65","133","","0","","","","","",""
="2450","神腦","34.1","-0.3","-0.87","2020","20'06/30","1.45","30.7","29.25","+4.85","+16.6","+3.4","129","","0","","","","","",""
="2451","創見","70.9","-0.2","-0.28","2020","20'07/02","4.5","73.5","69","+1.9","+2.75","-2.6","191","","0","","","","","",""
="2453","凌群","67.1","+0.4","+0.6","2020","20'07/07","1","19.05","18.05","+49.05","+272","+48.05","8","","0","","","","","",""
="2454","聯發科","685","-1","-0.15","2020","20'07/06","10.5","585","574","+111","+19.3","+100","1","","0","","","","","",""
="2455","全新","123.5","-1.5","-1.2","2020","20'07/01","2.5","91.5","89","+34.5","+38.8","+32","1","","0","","","","","",""
="2457","飛宏","72","0","0","2020","","0","","","","","","","","0","","","","","",""
="2458","義隆","106","-0.5","-0.47","2020","20'06/15","6.5","126.5","120","-14","-11.7","-20.5","5","","0","","","","","",""
="2459","敦吉","56.3","+0.8","+1.44","2020","20'07/07","3.01","42.15","39.15","+17.15","+43.8","+14.15","55","","0","","","","","",""
="2460","建通","24.65","+0.5","+2.07","2020","","0","","","","","","","","0","","","","","",""
="2461","光群雷","21.35","-0.15","-0.7","2020","","0","","","","","","","","0","","","","","",""
="2462","良得電","30.1","-0.25","-0.82","2020","20'07/14","0.7","26.55","25.85","+4.25","+16.4","+3.55","87","","0","","","","","",""
="2464","盟立","36.5","-0.6","-1.62","2020","20'07/02","2.5","39","36.5","0","0","-2.5","2","","0","","","","","",""
="2465","麗臺","34.5","-0.85","-2.4","2020","","0","","","","","","","","0","","","","","",""
="2466","冠西電","37.5","-0.1","-0.27","2020","","0","","","","","","","","0","","","","","",""
="2467","志聖","46.2","-0.7","-1.49","2020","20'06/08","2.5","33","30.5","+15.7","+51.5","+13.2","107","","0","","","","","",""
="2468","華經","30.9","-1.35","-4.19","2020","20'08/26","0.5","14.2","13.7","+17.2","+126","+16.7","137","","0","","","","","",""
="2471","資通","57.5","+0.3","+0.52","2020","20'08/05","1.42","23","21.55","+35.95","+167","+34.5","76","","0","","","","","",""
="2472","立隆電","60.5","-0.8","-1.31","2020","20'08/27","1.5","56.4","54.9","+5.6","+10.2","+4.1","6","","0","","","","","",""
="2474","可成","174","+1","+0.58","2020","20'09/03","10","204","194","-20","-10.3","-30","67","","0","","","","","",""
="2476","鉅祥","49.5","-0.3","-0.6","2020","20'08/04","1.3","20.65","19.35","+30.15","+156","+28.85","89","","0","","","","","",""
="2477","美隆電","20.45","+0.05","+0.25","2020","20'07/14","1.6","23.4","21.8","-1.35","-6.19","-2.95","35","","0","","","","","",""
="2478","大毅","47.65","-0.15","-0.31","2020","20'07/28","1.8","78","76.2","-28.55","-37.5","-30.35","1","","0","","","","","",""
="2480","敦陽科","118","0","0","2020","20'06/18","4.45","72.7","68.3","+49.7","+72.8","+45.3","208","","0","","","","","",""
="2481","強茂","76.3","-2.7","-3.42","2020","20'07/16","1.05","28.65","27.6","+48.7","+176","+47.65","5","","0","","","","","",""
="2482","連宇","68.5","-0.5","-0.72","2020","","0","","","","","","","","0","","","","","",""
="2483","百容","25.15","-0.05","-0.2","2020","20'03/16","1","18.35","17.35","+7.8","+45","+6.8","32","","0","","","","","",""
="2484","希華","34.5","+0.05","+0.15","2020","20'08/28","0.95","23.65","22.7","+11.8","+52","+10.85","71","","0","","","","","",""
="2485","兆赫","20.15","-0.45","-2.18","2020","","0","","","","","","","","0","","","","","",""
="2486","一詮","50.6","+0.65","+1.3","2020","","0","","","","","","","","0","","","","","",""
="2488","漢平","33.95","-0.15","-0.44","2020","20'09/23","2.3","31.9","29.6","+4.35","+14.7","+2.05","56","","0","","","","","",""
="2489","瑞軒","14.3","-0.5","-3.38","2020","","0","","","","","","","","0","","","","","",""
="2491","吉祥全","15.45","-0.05","-0.32","2020","","0","","","","","","","","0","","","","","",""
="2492","華新科","95.6","-1","-1.04","2020","20'08/06","5.5","184.5","179","-83.4","-46.6","-88.9","2","","0","","","","","",""
="2493","揚博","58.3","-1.4","-2.35","2020","20'07/09","2.5","36.95","34.45","+23.85","+69.2","+21.35","167","","0","","","","","",""
="2495","普安","23.1","-0.3","-1.28","2020","20'07/28","0.61","13.45","12.85","+10.25","+79.8","+9.65","158","","0","","","","","",""
="2496","卓越","52.2","-0.6","-1.14","2020","20'07/23","1.52","68.5","60.8","-8.6","-14.1","-16.3","675","20'07/23","1.01","68.5","60.8","-8.6","-14.1","-16.3","675"
="2497","怡利電","74.8","+1.5","+2.05","2020","","0","","","","","","","","0","","","","","",""
="2498","宏達電","57.7","-0.3","-0.52","2020","","0","","","","","","","","0","","","","","",""
="2501","國建","16.2","0","0","2020","20'07/15","1","20.1","19.1","-2.9","-15.2","-3.9","39","","0","","","","","",""
="2504","國產","26.45","-0.2","-0.75","2020","20'07/16","0.3","18","17.7","+8.75","+49.4","+8.45","1","","0","","","","","",""
="2505","國揚","17.35","-0.2","-1.14","2020","20'08/18","1.65","31.3","29.65","-12.3","-41.5","-13.95","180","","0","","","","","",""
="2506","太設","9.21","0","0","2020","","0","","","","","","","","0","","","","","",""
="2509","全坤建","15.5","-0.3","-1.9","2020","20'08/27","0.2","21.45","19.3","-3.8","-19.7","-5.95","65","20'08/27","1","21.45","19.3","-3.8","-19.7","-5.95","65"
="2511","太子","11.7","-0.15","-1.27","2020","20'07/30","0.5","10.2","9.7","+2","+20.6","+1.5","16","","0","","","","","",""
="2514","龍邦","16.55","0","0","2020","","0","","","","","","","","0","","","","","",""
="2515","中工","11.25","-0.15","-1.32","2020","20'09/23","0.2","8.09","7.88","+3.37","+42.8","+3.16","45","","0","","","","","",""
="2516","新建","5.33","-0.06","-1.11","2020","","0","","","","","","","","0","","","","","",""
="2520","冠德","30.1","-0.15","-0.5","2020","20'07/15","1.5","32.55","31.05","-0.95","-3.06","-2.45","2","","0","","","","","",""
="2524","京城","31.4","-0.3","-0.95","2020","","0","","","","","","","","0","","","","","",""
="2527","宏璟","24","-0.1","-0.41","2020","20'08/27","1.8","21.55","19.75","+4.25","+21.5","+2.45","134","","0","","","","","",""
="2528","皇普","26.5","+0.2","+0.76","2020","","0","","","","","","","","0","","","","","",""
="2530","華建","23.55","-0.25","-1.05","2020","20'07/31","0.1","16.2","16.1","+7.45","+46.3","+7.35","1","","0","","","","","",""
="2534","宏盛","21.9","-0.1","-0.45","2020","20'07/28","0.5","17.65","17.15","+4.75","+27.7","+4.25","7","","0","","","","","",""
="2535","達欣工","32.9","-0.05","-0.15","2020","20'07/30","1.39","23.3","21.9","+11","+50.2","+9.6","8","","0","","","","","",""
="2536","宏普","26.6","+0.15","+0.57","2020","20'08/21","1.2","24.5","23.3","+3.3","+14.2","+2.1","22","","0","","","","","",""
="2537","聯上發","7.11","-0.03","-0.42","2020","","0","","","","","","","","0","","","","","",""
="2538","基泰","12.15","-0.05","-0.41","2020","20'07/07","0.5","10.55","10.05","+2.1","+20.9","+1.6","32","","0","","","","","",""
="2539","櫻花建","44.1","+0.25","+0.57","2020","20'08/19","0.99","37.2","30.45","+13.65","+44.8","+6.9","628","20'08/19","1.88","37.2","30.45","+13.65","+44.8","+6.9","628"
="2540","愛山林","87","-1.6","-1.81","2020","","0","","","","","","","","0","","","","","",""
="2542","興富發","42.95","-0.05","-0.12","2020","20'09/24","2","46.15","41.05","+1.9","+4.63","-3.2","129","20'09/24","1","46.15","41.05","+1.9","+4.63","-3.2","58"
="2543","皇昌","9.99","+0.1","+1.01","2020","","0","","","","","","","","0","","","","","",""
="2545","皇翔","39.9","-0.25","-0.62","2020","20'08/03","1.2","37.5","36.3","+3.6","+9.92","+2.4","17","","0","","","","","",""
="2546","根基","71.4","+0.2","+0.28","2020","20'07/15","3","44.45","41.45","+29.95","+72.3","+26.95","23","","0","","","","","",""
="2547","日勝生","9.1","0","0","2020","20'07/13","0.61","10.65","10.05","-0.95","-9.45","-1.55","27","","0","","","","","",""
="2548","華固","90.1","-0.2","-0.22","2020","20'06/10","7.5","98.5","91","-0.9","-0.99","-8.4","","","0","","","","","",""
="2597","潤弘","102.5","-3.5","-3.3","2020","20'07/10","4.5","66.6","62.1","+40.4","+65.1","+35.9","127","","0","","","","","",""
="2601","益航","8.63","-0.1","-1.15","2020","20'10/30","0.4","9.88","8.69","-0.06","-0.69","-1.25","27","20'10/30","0.9","9.88","8.69","-0.06","-0.69","-1.25","27"
="2603","長榮","100.5","-3.5","-3.37","2020","","0","","","","","","","","0","","","","","",""
="2605","新興","19.05","-0.35","-1.8","2020","20'07/08","0.5","15.85","15.35","+3.7","+24.1","+3.2","36","","0","","","","","",""
="2606","裕民","42.95","-0.5","-1.15","2020","20'07/01","1.9","31.3","29.4","+13.55","+46.1","+11.65","49","","0","","","","","",""
="2607","榮運","28.2","-0.4","-1.4","2020","20'08/04","0.3","13.35","13.05","+15.15","+116","+14.85","3","","0","","","","","",""
="2608","嘉里大榮","38.5","0","0","2020","20'07/08","1.45","41.65","40.2","-1.7","-4.23","-3.15","101","","0","","","","","",""
="2609","陽明","46.25","-2.15","-4.44","2020","","0","","","","","","","","0","","","","","",""
="2610","華航","27.3","+0.25","+0.92","2020","","0","","","","","","","","0","","","","","",""
="2611","志信","12.85","-0.3","-2.28","2020","","0","","","","","","","","0","","","","","",""
="2612","中航","40.9","-0.6","-1.45","2020","20'07/08","0.8","26.1","25.3","+15.6","+61.7","+14.8","29","","0","","","","","",""
="2613","中櫃","21.2","0","0","2020","20'03/26","0.17","10.55","10.4","+10.8","+104","+10.65","1","","0","","","","","",""
="2614","東森","17.85","-0.3","-1.65","2020","20'07/16","1","17.2","16.2","+1.65","+10.2","+0.65","63","","0","","","","","",""
="2615","萬海","51.6","-2","-3.73","2020","20'08/27","0.8","22.1","21.3","+30.3","+142","+29.5","3","","0","","","","","",""
="2616","山隆","32.65","+0.1","+0.31","2020","20'06/29","1.8","31.2","29.4","+3.25","+11.1","+1.45","103","","0","","","","","",""
="2617","台航","30.7","-0.5","-1.6","2020","20'07/06","0.8","17","16.2","+14.5","+89.5","+13.7","31","","0","","","","","",""
="2618","長榮航","40.9","+0.6","+1.49","2020","20'09/03","0.25","11.45","11.2","+29.7","+265","+29.45","1","","0","","","","","",""
="2630","亞航","49.8","-1.1","-2.16","2020","20'07/31","0.08","16.45","16.35","+33.45","+205","+33.35","1","20'11/06","0.92","16.55","15.15","+34.65","+212","+33.25","3"
="2633","台灣高鐵","30.8","-0.4","-1.28","2020","20'07/08","1.21","37.15","35.95","-5.15","-14.3","-6.35","","","0","","","","","",""
="2634","漢翔","57.2","-0.5","-0.87","2020","20'07/09","1.19","29.75","28.55","+28.65","+100","+27.45","38","","0","","","","","",""
="2636","台驊投控","68.1","-2.9","-4.08","2020","20'08/03","1.32","29.1","27.8","+40.3","+145","+39","1","","0","","","","","",""
="2637","慧洋-KY","46.6","-1","-2.1","2020","20'07/06","1.42","25.2","23.25","+23.35","+100","+21.4","118","20'07/06","0.24","25.2","23.25","+23.35","+100","+21.4","118"
="2642","宅配通","41.55","-0.55","-1.31","2020","20'06/15","1.2","36.7","35.5","+6.05","+17","+4.85","222","","0","","","","","",""
="2645","長榮航太","110.5","-1.5","-1.34","","","","","","","","","","","","","","","","",""
="2701","萬企","14.2","-0.5","-3.4","2020","20'09/01","0.4","12.2","11.8","+2.4","+20.3","+2","48","","0","","","","","",""
="2702","華園","24.8","-0.6","-2.36","2020","","0","","","","","","","","0","","","","","",""
="2704","國賓","51.7","0","0","2020","","0","","","","","","","","0","","","","","",""
="2705","六福","22.45","-0.8","-3.44","2020","","0","","","","","","","","0","","","","","",""
="2706","第一店","16.85","-0.5","-2.88","2020","20'09/11","0.45","13.85","13.4","+3.45","+25.7","+3","40","","0","","","","","",""
="2707","晶華","257.5","-5.5","-2.09","2020","20'07/16","3.92","147","143","+114.5","+80.1","+110.5","93","","0","","","","","",""
="2712","遠雄來","38.7","-1","-2.52","2020","","0","","","","","","","","0","","","","","",""
="2722","夏都","78.2","-6.8","-8","2020","20'06/23","0.2","35.95","35.75","+42.45","+119","+42.25","1","","0","","","","","",""
="2723","美食-KY","127.5","-5.5","-4.14","2020","20'06/22","3","104","101","+26.5","+26.2","+23.5","1","","0","","","","","",""
="2727","王品","292.5","-4.5","-1.52","2020","20'07/23","4.44","79.5","75.1","+217.4","+289","+213","75","","0","","","","","",""
="2731","雄獅","161","+0.5","+0.31","2020","20'07/01","2","78.5","76.5","+84.5","+110","+82.5","103","","0","","","","","",""
="2739","寒舍","55.6","-1.9","-3.3","2020","20'08/11","1","26.75","25.75","+29.85","+116","+28.85","1","","0","","","","","",""
="2748","雲品","82","-1.8","-2.15","2020","20'09/15","1","46","39.15","+42.85","+109","+36","196","20'09/15","1.5","46","39.15","+42.85","+109","+36","196"
="2753","八方雲集","171.5","-1.5","-0.87","2020","","3","","","","","","","","0","","","","","",""
="2801","彰銀","18.55","0","0","2020","20'08/11","0.4","19.4","18.25","+0.3","+1.64","-0.85","402","20'08/11","0.4","19.4","18.25","+0.3","+1.64","-0.85","402"
="2809","京城銀","36.05","-0.05","-0.14","2020","20'05/28","1.5","34.1","32.6","+3.45","+10.6","+1.95","8","","0","","","","","",""
="2812","台中銀","15.5","+0.05","+0.32","2020","20'08/26","0.28","12.1","11.25","+4.25","+37.8","+3.4","169","20'08/26","0.52","12.1","11.25","+4.25","+37.8","+3.4","169"
="2816","旺旺保","19","+0.05","+0.26","2020","20'07/14","0.88","20.05","19.15","-0.15","-0.78","-1.05","84","20'09/10","0.5","19.75","18.8","+0.2","+1.04","-0.75","41"
="2820","華票","14.65","-0.1","-0.68","2020","20'07/06","0.72","15.5","14.8","-0.15","-1.01","-0.85","165","","0","","","","","",""
="2832","台產","22.75","-0.05","-0.22","2020","20'06/12","1","20.5","19.5","+3.25","+16.7","+2.25","138","","0","","","","","",""
="2834","臺企銀","14.05","-0.15","-1.06","2020","20'07/22","0.2","11.15","10.4","+3.65","+35.1","+2.9","381","20'07/22","0.5","11.15","10.4","+3.65","+35.1","+2.9","381"
="2836","高雄銀","12.35","0","0","","","","","","","","","","","","","","","","",""
"2836A","高雄銀甲特","21.75","+0.15","+0.69","","","","","","","","","","","","","","","","",""
="2838","聯邦銀","16.25","-0.15","-0.91","2020","20'07/23","0.1","11.5","10.65","+5.6","+52.6","+4.75","179","20'07/23","0.7","11.5","10.65","+5.6","+52.6","+4.75","179"
"2838A","聯邦銀甲特","51","+0.1","+0.2","2020","20'06/29","2.4","55.5","53.1","-2.1","-3.95","-4.5","","","0","","","","","",""
="2845","遠東銀","11.55","-0.05","-0.43","2020","20'09/01","0.47","11.2","10.45","+1.1","+10.5","+0.35","159","20'09/01","0.28","11.2","10.45","+1.1","+10.5","+0.35","159"
="2849","安泰銀","15.05","+0.05","+0.33","2020","20'07/28","0.73","15.1","14.35","+0.7","+4.88","-0.05","73","","0","","","","","",""
="2850","新產","53.3","+0.2","+0.38","2020","20'07/30","1.8","36.2","34.4","+18.9","+54.9","+17.1","65","","0","","","","","",""
="2851","中再保","22.1","+0.4","+1.84","2020","20'06/18","0.9","19.7","18.8","+3.3","+17.6","+2.4","22","","0","","","","","",""
="2852","第一保","16.45","0","0","2020","20'07/27","0.96","14.2","13.25","+3.2","+24.2","+2.25","322","","0","","","","","",""
="2855","統一證","18.2","-0.2","-1.09","2020","20'08/04","1","16.25","14.95","+3.25","+21.7","+1.95","5","20'08/04","0.2","16.25","14.95","+3.25","+21.7","+1.95","5"
="2867","三商壽","5.37","-0.09","-1.65","2020","","0","","","","","","","","0","","","","","",""
="2880","華南金","21.85","+0.05","+0.23","2020","20'08/13","0.56","20.15","18.55","+3.3","+17.8","+1.7","256","20'08/13","0.56","20.15","18.55","+3.3","+17.8","+1.7","256"
="2881","富邦金","62","+0.6","+0.98","2020","20'07/01","2","43.9","41.9","+20.1","+48","+18.1","7","","0","","","","","",""
"2881A","富邦特","62.2","0","0","2020","20'07/01","2.46","65.5","63","-0.8","-1.27","-3.3","","","0","","","","","",""
"2881B","富邦金乙特","59.8","0","0","2020","20'07/01","2.16","64.8","62.6","-2.8","-4.47","-5","","","0","","","","","",""
"2881C","富邦金丙特","57.4","0","0","","","","","","","","","","","","","","","","",""
="2882","國泰金","44","+0.4","+0.92","2020","20'07/01","2","41.85","39.85","+4.15","+10.4","+2.15","98","","0","","","","","",""
"2882A","國泰特","58.2","0","0","2020","20'07/01","2.28","64.6","62.3","-4.1","-6.58","-6.4","","","0","","","","","",""
"2882B","國泰金乙特","58.7","0","0","2020","20'07/01","2.13","64.1","62","-3.3","-5.32","-5.4","","","0","","","","","",""
="2883","開發金","12.3","0","0","2020","20'07/06","0.6","9.47","8.87","+3.43","+38.7","+2.83","132","","0","","","","","",""
"2883B","開發金乙特","7.02","0","0","","","","","","","","","","","","","","","","",""
="2884","玉山金","25.95","+0.15","+0.58","2020","20'07/28","0.79","28.95","26.1","-0.15","-0.57","-3","359","20'07/28","0.8","28.95","26.1","-0.15","-0.57","-3","359"
="2885","元大金","23.45","+0.15","+0.64","2020","20'06/29","0.65","18.4","17.75","+5.7","+32.1","+5.05","12","20'08/17","0.4","19.1","18.35","+5.1","+28.7","+4.35","3"
="2886","兆豐金","38.2","+0.55","+1.46","2020","20'08/13","1.7","32.35","30.65","+7.55","+24.6","+5.85","164","","0","","","","","",""
="2887","台新金","18.85","0","0","2020","20'08/11","0.57","13.85","13","+5.85","+45","+5","166","20'08/11","0.23","13.85","13","+5.85","+45","+5","166"
"2887E","台新戊特","49.6","0","0","2020","20'07/02","2.38","56.5","54.1","-4.5","-8.32","-6.9","","","0","","","","","",""
"2887F","台新戊特二","46.3","-0.15","-0.32","2020","20'07/02","1.9","54","52.1","-5.8","-11.1","-7.7","","","0","","","","","",""
